"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Ext. catalog/s"
"66269","SN 2020sym","01:29:00.702","-19:06:32.16","SN Ic","0.042","","","ATLAS, Pan-STARRS1, ZTF, YSE","ATLAS, Pan-STARRS1, ZTF","UCSC","ATLAS; Pan-STARRS1; ZTF","ATLAS20zmk","ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1","Keck1 - LRIS","1","1","","18.974","orange-ATLAS","2020-09-09 12:02:52.800","ATLAS_Bot1","",""
"66257","SN 2020sya","01:19:17.715","+21:45:45.63","SN Ic","0.031428","UGC 00845","0.031428","ALeRCE, Pan-STARRS1, ATLAS, ZTF","ZTF, Pan-STARRS1, ATLAS","ZTF","ATLAS; Pan-STARRS1; ZTF","ZTF20abywsut","ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1","NOT - ALFOSC","1","1","","19.1548","r-ZTF","2020-09-10 10:02:11.003","ALeRCE","",""
"65787","SN 2020sgf","03:22:52.760","+42:33:22.07","SN Ic","0.02208","","","ZTF, ATLAS, GaiaAlerts, Pan-STARRS1","ZTF, ATLAS, GaiaAlerts, Pan-STARRS1","ZTF","ATLAS; GaiaAlerts; Pan-STARRS1; ZTF","ZTF20abxpoxd","ATLAS1 - ACAM1, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","20.2233","r-ZTF","2020-08-28 10:42:40.320","ZTF_CLU_PUBLIC","",""
"65674","SN 2020scb","00:18:25.624","+18:30:59.53","SN Ic","0.017429","","","ATLAS, ZTF, Pan-STARRS1","ATLAS, ZTF, Pan-STARRS1","TCD, ZTF","ATLAS; Pan-STARRS1; ZTF","ATLAS20yki","ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1","LT - SPRAT, NOT - ALFOSC","1","1","","19.2","cyan-ATLAS","2020-08-26 10:53:45.600","ATLAS_Bot1","",""
"65540","SN 2020rwz","19:46:47.016","+58:58:47.52","SN Ic","0.0369","","","ZTF","ZTF","ZTF","ZTF","ZTF20abvvnqh","P48 - ZTF-Cam","APO-3.5m - DIS","1","1","","20.2691","r-ZTF","2020-08-20 08:39:50.400","ZTF_CLU_PUBLIC","",""
"65480","SN 2020rur","04:59:21.804","+05:37:21.07","SN Ic","0.015647","","","ATLAS, Pan-STARRS1, ZTF","ATLAS, Pan-STARRS1, ZTF","ZTF","ATLAS; Pan-STARRS1; ZTF","ATLAS20xyz","ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","18.584","cyan-ATLAS","2020-08-21 14:41:16.800","ATLAS_Bot1","",""
"65232","SN 2020rlg","04:04:38.828","+33:48:30.68","SN Ic","0.017445","UGC 02945","0.017445","ALeRCE, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF20abtkjfw","ATLAS1 - ACAM1, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.0708","r-ZTF","2020-08-16 11:36:14.996","ALeRCE","",""
"64692","SN 2020qvr","23:25:33.384","-26:25:22.53","SN Ic","0.028","","","ZTF, ATLAS, Pan-STARRS1","ZTF, ATLAS, Pan-STARRS1","ZTF","ATLAS; Pan-STARRS1; ZTF","ZTF20abpuxcc","ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1","P200 - DBSP","1","1","","19.2016","r-ZTF","2020-07-31 10:26:43.008","ZTF_CLU_PUBLIC","",""
"64591","SN 2020qrx","01:23:58.387","+17:22:09.58","SN Ic","0.028387","SDSS J012358.44+172207.7","0.016","ALeRCE, ZTF, ATLAS, Pan-STARRS1","ZTF, ATLAS, Pan-STARRS1","ZTF","ATLAS; Pan-STARRS1; ZTF","ZTF20abqdkne","ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1","NOT - ALFOSC","1","1","","19.2356","r-ZTF","2020-08-03 10:07:32.998","ALeRCE","",""
"64402","SN 2020qkt","19:17:01.751","-17:46:51.78","SN Ic","0.03722","2MASX J19170172-1746526","0.03722","ALeRCE, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF20abozqdj","ATLAS1 - ACAM1, P48 - ZTF-Cam","Keck1 - LRIS","1","1","","19.2059","r-ZTF","2020-07-27 07:33:57.997","ALeRCE","",""
