"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Ext. catalog/s"
"79334","SN 2021fyh","08:11:36.360","+78:30:07.31","SN Ia","0.058","WISEA J081136.00+783013.9","","ALeRCE, GaiaAlerts","ZTF, GaiaAlerts","ZTF","GaiaAlerts; ZTF","ZTF21aapduck","Gaia - Gaia-photometric, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.3569","g-ZTF","2021-03-17 04:45:35.004","ALeRCE","",""
"79325","SN 2021fxy","13:13:01.577","-19:30:45.06","SN Ia","0.0094","NGC5022","","ATLAS, ALeRCE, Pan-STARRS1","ATLAS, ZTF, Pan-STARRS1","SIRAH","ATLAS; Pan-STARRS1; ZTF","","ATLAS1 - ACAM1, Other - Other, P48 - ZTF-Cam, PS1 - GPC1","SALT - RSS","1","1","","16.9","Clear-","2021-03-17 17:23:37.000","Itagaki","",""
"79299","SN 2021fwz","12:39:14.590","+65:04:44.05","SN Ia","0.04887","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF21aaphlty","ATLAS1 - ACAM1, P48 - ZTF-Cam","P60 - SEDM","1","1","","17.56","g-ZTF","2021-03-17 07:45:07.200","ZTF_Bot1","",""
"79291","SN 2021fwr","13:45:09.340","-10:36:03.13","SN Ia","0.08","","","Pan-STARRS1, ZTF, ATLAS","Pan-STARRS1, ZTF, ATLAS","SCAT","ATLAS; Pan-STARRS1; ZTF","PS21bwb","ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1","UH88 - SNIFS","1","1","","18.73","w-PS1","2021-03-15 11:47:02.400","PS2_Bot1","",""
"79227","SN 2021fuf","09:38:07.001","-18:55:39.15","SN Ia","0.064","","","ATLAS","ATLAS","TCD","ATLAS","ATLAS21igo","ATLAS1 - ACAM1","LT - SPRAT","1","1","","18.069","cyan-ATLAS","2021-03-16 10:33:36.000","ATLAS_Bot1","","TESS-active sector/s (35,36);TESS-Sector35"
"79133","SN 2021fqp","11:41:20.365","+03:32:58.26","SN Ia","0.1035","","","GOTO, ATLAS, ALeRCE, Pan-STARRS1","GOTO, ATLAS, ZTF, Pan-STARRS1","ZTF","ATLAS; GOTO; Pan-STARRS1; ZTF","GOTO21bz","ATLAS1 - ACAM1, GOTO-N - GOTO-1, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","19.7","Clear-","2021-03-14 01:01:19.776","GOTO_bot","",""
"79128","SN 2021fqk","11:04:59.861","+07:41:54.47","SN Ia","0.06885","","","GOTO, ZTF","GOTO, ZTF","ZTF","GOTO; ZTF","GOTO21bo","GOTO-N - GOTO-1, P48 - ZTF-Cam","P60 - SEDM","1","1","","18.9","L-GOTO","2021-03-14 00:39:45.504","GOTO_bot","",""
"79119","SN 2021fqb","15:11:05.915","+05:06:26.31","SN Ia","0.035","","","GOTO, ATLAS, ZTF","GOTO, ATLAS, ZTF","GOTO","ATLAS; GOTO; ZTF","GOTO21cl","ATLAS1 - ACAM1, GOTO-N - GOTO-1, P48 - ZTF-Cam","LT - SPRAT","1","1","","20.4","L-GOTO","2021-03-14 04:19:21.504","GOTO_bot","",""
"79104","SN 2021fpm","20:17:06.936","-12:05:40.59","SN Ia","0.019","","","ATLAS","ATLAS","ePESSTO+","ATLAS","ATLAS21iap","ATLAS1 - ACAM1","ESO-NTT - EFOSC2-NTT","1","1","","16.518","orange-ATLAS","2021-03-15 15:07:12.000","ATLAS_Bot1","",""
"79090","SN 2021foy","15:40:14.543","+57:14:09.35","SN Ia","0.0801","","","ATLAS, ALeRCE","ATLAS, ZTF","ZTF","ATLAS; ZTF","ATLAS21hzn","ATLAS1 - ACAM1, P48 - ZTF-Cam","LT - SPRAT","1","1","","18.389","cyan-ATLAS","2021-03-15 13:35:02.400","ATLAS_Bot1","",""
"79086","SN 2021fou","08:36:32.710","+64:45:10.56","SN Ia","0.07","","","ATLAS, ALeRCE","ATLAS, ZTF","ZTF","ATLAS; ZTF","ATLAS21hzi","ATLAS1 - ACAM1, P48 - ZTF-Cam","P60 - SEDM","1","1","","18.916","cyan-ATLAS","2021-03-15 08:05:16.800","ATLAS_Bot1","",""
"79078","SN 2021fom","12:59:12.072","-04:12:14.44","SN Ia","0.09","","","ATLAS, ZTF, YSE, Pan-STARRS1","ATLAS, ZTF, Pan-STARRS1","YSE","ATLAS; Pan-STARRS1; ZTF","ATLAS21huj","ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1","SOAR - Goodman","1","1","","18.879","orange-ATLAS","2021-03-15 12:23:02.400","ATLAS_Bot1","",""
"79076","SN 2021fok","18:36:22.863","+35:19:53.41","SN Ia","0.07","","","ATLAS, ZTF","ATLAS, ZTF","ZTF","ATLAS; ZTF","ATLAS21hug","ATLAS1 - ACAM1, P48 - ZTF-Cam","P60 - SEDM","1","1","","17.978","cyan-ATLAS","2021-03-15 14:41:16.800","ATLAS_Bot1","",""
"79073","SN 2021foh","13:20:40.892","-17:06:33.54","SN Ia","0.022","","","ATLAS","ATLAS","ePESSTO+","ATLAS","ATLAS21hua","ATLAS1 - ACAM1","ESO-NTT - EFOSC2-NTT","1","1","","18.2","orange-ATLAS","2021-03-15 10:50:52.800","ATLAS_Bot1","",""
"79071","SN 2021fof","14:08:12.794","-08:49:57.76","SN Ia","0.04","","","ATLAS, Pan-STARRS1, ZTF","ATLAS, Pan-STARRS1, ZTF","SCAT","ATLAS; Pan-STARRS1; ZTF","ATLAS21htt","ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1","UH88 - SNIFS","1","1","","18.35","orange-ATLAS","2021-03-15 11:58:33.600","ATLAS_Bot1","",""
"79063","SN 2021fnx","05:15:55.159","+05:38:46.63","SN Ia","0.055612","","","ATLAS, ALeRCE","ATLAS, ZTF","ZTF","ATLAS; ZTF","ATLAS21hsn","ATLAS1 - ACAM1, P48 - ZTF-Cam","P60 - SEDM","1","1","","18.664","orange-ATLAS","2021-03-15 05:39:50.400","ATLAS_Bot1","",""
"79059","SN 2021fnt","13:32:59.423","+32:36:34.49","SN Ia","0.0358","","","ATLAS, ZTF, YSE","ATLAS, ZTF, Pan-STARRS1","ZTF, SCAT","ATLAS; Pan-STARRS1; ZTF","ATLAS21hsc","ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1","LT - SPRAT, UH88 - SNIFS","1","1","","18.579","cyan-ATLAS","2021-03-14 14:48:28.800","ATLAS_Bot1","",""
"79039","SN 2021fna","10:16:22.749","-23:11:58.01","SN Ia","0.079","","","ATLAS, ALeRCE","ATLAS, ZTF","ePESSTO+","ATLAS; ZTF","ATLAS21hrp","ATLAS1 - ACAM1, P48 - ZTF-Cam","ESO-NTT - EFOSC2-NTT","1","1","","19.135","orange-ATLAS","2021-03-14 08:15:21.600","ATLAS_Bot1","","TESS-active sector/s (35,36);TESS-Sector35;TESS-Sector36"
"79003","SN 2021flu","10:59:31.450","+49:36:58.43","SN Ia","0.091","","","ATLAS","ATLAS","TCD","ATLAS","ATLAS21hqf","ATLAS1 - ACAM1","LT - SPRAT","1","1","","18.661","cyan-ATLAS","2021-03-11 09:41:45.600","ATLAS_Bot1","",""
"78812","SN 2021feu","18:09:54.916","+11:18:05.59","SN Ia","0.04","","","ZTF, ATLAS","ZTF, ATLAS","ePESSTO+","ATLAS; ZTF","ZTF21aaoqcnh","ATLAS1 - ACAM1, P48 - ZTF-Cam","ESO-NTT - EFOSC2-NTT","1","1","","19.33","r-ZTF","2021-03-03 11:38:24.000","ZTF_Bot1","",""
"78797","SN 2021feg","14:47:57.328","-22:11:19.23","SN Ia","0.06","WISEA J144757.31-221118.8","","ALeRCE, ATLAS","ZTF, ATLAS","SCAT","ATLAS; ZTF","ZTF21aaovhxe","ATLAS1 - ACAM1, P48 - ZTF-Cam","UH88 - SNIFS","1","1","","18.9413","r-ZTF","2021-03-09 12:01:34.997","ALeRCE","",""
"78752","SN 2021fco","10:39:53.753","+21:50:40.11","SN Ia","0.056","UGC 05801","0.055478","ALeRCE, ATLAS, Pan-STARRS1, Fink","ZTF, ATLAS, Pan-STARRS1","ePESSTO+","ATLAS; Pan-STARRS1; ZTF","ZTF21aaossxf","ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1","ESO-NTT - EFOSC2-NTT","1","1","","19.5007","r-ZTF","2021-03-08 05:52:41.002","ALeRCE","",""
"78748","SN 2021fck","08:41:22.683","+02:53:23.36","SN Ia","0.056","SDSS J084122.64+025322.9","","ALeRCE, ATLAS, Pan-STARRS1","ZTF, ATLAS, Pan-STARRS1","ZTF","ATLAS; Pan-STARRS1; ZTF","ZTF21aaovdlh","ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","20.507","r-ZTF","2021-03-05 04:05:27.001","ALeRCE","",""
"78714","SN 2021fbd","11:53:50.741","-01:52:45.03","SN Ia","0.08","","","ZTF, Pan-STARRS1","ZTF, Pan-STARRS1","ZTF","Pan-STARRS1; ZTF","ZTF21aanwbhk","P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","19.42","g-ZTF","2021-03-02 07:22:04.800","ZTF_Bot1","",""
"78713","SN 2021fbc","14:18:39.827","+19:44:53.91","SN Ia","0.057","SDSS J141839.83+194458.5","","SGLF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; SGLF; ZTF","ZTF21aaoexgy","ATLAS1 - ACAM1, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.289","g-ZTF","2021-03-05 08:09:53.000","Perez-Fournon","",""
"78531","SN 2021euj","11:18:05.493","+18:47:58.75","SN Ia","0.07","MCG +03-29-027","0.003803","ALeRCE, ATLAS","ZTF, ATLAS","None, POISE","ATLAS; ZTF","ZTF21aaomuka","ATLAS1 - ACAM1, P48 - ZTF-Cam","CMO-2.5m - TDS, Magellan-Baade - IMACS","1","1","","19.9255","r-ZTF","2021-03-07 06:49:44.999","ALeRCE","",""
"78476","SN 2021esh","07:29:20.157","+43:34:26.87","SN Ia","0.067158","","","ZTF, Pan-STARRS1, ATLAS","ZTF, Pan-STARRS1, ATLAS","ZTF","ATLAS; Pan-STARRS1; ZTF","ZTF21aanyfqu","ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","19.21","g-ZTF","2021-03-03 04:53:45.600","ZTF_Bot1","",""
"78411","SN 2021epv","10:09:35.854","-13:02:31.70","SN Ia","0.031","WISEA J100936.05-130234.6","0.030915","ALeRCE","ZTF","ePESSTO+","ZTF","ZTF21aaoekcj","P48 - ZTF-Cam","ESO-NTT - EFOSC2-NTT","1","1","","18.8639","g-ZTF","2021-03-05 07:04:46.004","ALeRCE","","TESS-active sector/s (35,36);TESS-Sector35;TESS-Sector36"
"78406","SN 2021epq","08:36:28.840","+74:09:58.93","SN Ia","0.053","WISEA J083628.37+740959.3","","ALeRCE, ATLAS, Fink","ZTF, ATLAS","TCD, ZTF","ATLAS; ZTF","ZTF21aaodljj","ATLAS1 - ACAM1, P48 - ZTF-Cam","LT - SPRAT, P60 - SEDM","1","1","","19.234","r-ZTF","2021-03-05 04:11:15.996","ALeRCE","",""
"78404","SN 2021epo","08:46:10.200","+56:07:39.40","SN Ia","0.071","WISEA J084610.15+560738.8","","ALeRCE, ATLAS, GaiaAlerts, Pan-STARRS1","ZTF, ATLAS, GaiaAlerts, Pan-STARRS1","ZTF","ATLAS; GaiaAlerts; Pan-STARRS1; ZTF","ZTF21aaocibg","ATLAS1 - ACAM1, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","20.1087","r-ZTF","2021-03-03 06:55:30.996","ALeRCE","",""
"78344","SN 2021eng","10:22:52.877","-00:37:57.89","SN Ia","0.079","","","ATLAS, YSE, Pan-STARRS1","ATLAS, Pan-STARRS1","UCSC","ATLAS; Pan-STARRS1","ATLAS21hjy","ATLAS1 - ACAM1, PS1 - GPC1","SOAR - Goodman","1","1","","18.864","orange-ATLAS","2021-03-03 10:40:48.000","ATLAS_Bot1","","TESS-active sector/s (35,36);TESS-Sector35;TESS-Sector36"
"78341","SN 2021end","14:46:57.580","+28:08:23.71","SN Ia","0.071343","","","ATLAS, ALeRCE, Pan-STARRS1, GaiaAlerts","ATLAS, ZTF, Pan-STARRS1, GaiaAlerts","ZTF","ATLAS; GaiaAlerts; Pan-STARRS1; ZTF","ATLAS21hjw","ATLAS1 - ACAM1, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","19.242","orange-ATLAS","2021-03-04 13:35:02.400","ATLAS_Bot1","",""
"78313","SN 2021emc","14:34:09.603","+12:43:19.89","SN Ia","0.02","","","ATLAS, ZTF","ATLAS, ZTF","SCAT","ATLAS; ZTF","ATLAS21hjl","ATLAS1 - ACAM1, P48 - ZTF-Cam","UH88 - SNIFS","1","1","","18.38","orange-ATLAS","2021-03-04 14:28:19.200","ATLAS_Bot1","",""
"78285","SN 2021ela","13:26:25.527","-18:55:59.62","SN Ia","0.08","","","ATLAS","ATLAS","SCAT","ATLAS","ATLAS21him","ATLAS1 - ACAM1","UH88 - SNIFS","1","1","","18.447","orange-ATLAS","2021-03-04 13:59:31.200","ATLAS_Bot1","",""
"78223","SN 2021eir","10:41:54.480","+58:15:00.29","SN Ia","0.07023","","","GaiaAlerts, ATLAS, ALeRCE","GaiaAlerts, ATLAS, ZTF","ZTF","ATLAS; GaiaAlerts; ZTF","Gaia21ber","ATLAS1 - ACAM1, Gaia - Gaia-photometric, P48 - ZTF-Cam","P60 - SEDM","1","1","","18.93","G-Gaia","2021-03-02 19:32:09.600","Gaia_Bot1","",""
"78214","SN 2021eij","14:29:33.108","+10:56:29.68","SN Ia","0.1","","","ZTF, ATLAS","ZTF, ATLAS","ePESSTO+","ATLAS; ZTF","ZTF21aamxduf","ATLAS1 - ACAM1, P48 - ZTF-Cam","ESO-NTT - EFOSC2-NTT","1","1","","19.84","g-ZTF","2021-02-21 11:36:57.600","ZTF_Bot1","",""
"78206","SN 2021eib","19:32:05.130","+79:13:33.82","SN Ia","0.06","WISEA J193205.80+791337.6","","ALeRCE, Fink","ZTF","ZTF","ZTF","ZTF21aaobcrz","P48 - ZTF-Cam","LT - SPRAT","1","1","","19.0371","r-ZTF","2021-03-03 09:54:10.999","ALeRCE","",""
"78188","SN 2021ehj","05:45:41.205","-24:46:09.65","SN Ia","0.1","2MFGC 04671","","ALeRCE, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF21aanxiax","ATLAS1 - ACAM1, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.948","r-ZTF","2021-03-03 03:32:10.003","ALeRCE","",""
"78159","SN 2021egg","09:56:41.574","-18:43:59.48","SN Ia","0.06","","","ZTF, ATLAS, Fink","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF21aanyyde","ATLAS1 - ACAM1, P48 - ZTF-Cam","P60 - SEDM","1","1","","18.82","g-ZTF","2021-03-03 06:02:52.800","ZTF_Bot1","","TESS-active sector/s (35,36);TESS-Sector35;TESS-Sector36"
"78128","SN 2021efe","18:44:34.181","+33:43:18.41","SN Ia","0.0585","WISEA J184434.17+334319.2","","ALeRCE","ZTF","ZTF","ZTF","ZTF18acjxyak","P48 - ZTF-Cam","LT - SPRAT","1","1","","18.6789","g-ZTF","2021-03-02 11:57:04.003","ALeRCE","",""
"78065","SN 2021ecv","15:35:10.010","+35:37:13.19","SN Ia","0.065078","","","ZTF, GaiaAlerts, ATLAS, Fink","ZTF, GaiaAlerts, ATLAS","ZTF","ATLAS; GaiaAlerts; ZTF","ZTF21aanwfjk","ATLAS1 - ACAM1, Gaia - Gaia-photometric, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.37","g-ZTF","2021-02-28 10:13:26.400","ZTF_Bot1","",""
"77891","SN 2021dwo","14:24:43.452","-01:34:13.26","SN Ia","0.057153","","","ZTF, ATLAS","ZTF, ATLAS","Global SN Project","ATLAS; ZTF","ZTF21aamkxbl","ATLAS1 - ACAM1, P48 - ZTF-Cam","FTN - FLOYDS-N","1","1","","19.11","g-ZTF","2021-02-21 11:36:57.600","ZTF_Bot1","",""
"77864","SN 2021dvn","16:15:07.090","+66:49:23.81","SN Ia","0.08","","","ATLAS, GaiaAlerts","ATLAS, GaiaAlerts","TCD","ATLAS; GaiaAlerts","ATLAS21gyy","ATLAS1 - ACAM1, Gaia - Gaia-photometric","LT - SPRAT","1","1","","18.714","orange-ATLAS","2021-02-25 12:54:43.200","ATLAS_Bot1","",""
"77798","SN 2021dsz","04:22:53.130","+36:37:17.22","SN Ia","0.01","","","ZTF, GaiaAlerts","ZTF, GaiaAlerts","ZTF","GaiaAlerts; ZTF","ZTF21aamsiqk","Gaia - Gaia-photometric, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.87","g-ZTF","2021-02-22 04:59:31.200","ZTF_Bot1","",""
"77780","SN 2021dsi","11:59:31.082","-01:08:47.24","SN Ia","0.07658","","","ATLAS","ATLAS","SCAT","ATLAS","ATLAS21gwb","ATLAS1 - ACAM1","UH88 - SNIFS","1","1","","18.93","orange-ATLAS","2021-02-23 10:23:31.200","ATLAS_Bot1","",""
"77768","SN 2021drw","17:55:03.132","+12:53:50.02","SN Ia","0.056","WISEA J175503.37+125343.9","","ALeRCE, ATLAS","ZTF, ATLAS","TCD","ATLAS; ZTF","ZTF21aamwyql","ATLAS1 - ACAM1, P48 - ZTF-Cam","LT - SPRAT","1","1","","18.9523","r-ZTF","2021-02-23 11:04:18.998","ALeRCE","",""
"77752","SN 2021drg","16:50:28.094","+58:14:37.07","SN Ia","0.1","WISEA J165028.11+581436.5","","ALeRCE, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF21aamwzfi","ATLAS1 - ACAM1, P48 - ZTF-Cam","P60 - SEDM","1","1","","20.9095","g-ZTF","2021-02-19 11:47:05.001","ALeRCE","",""
"77748","SN 2021drc","11:27:49.081","+21:23:12.22","SN Ia","0.040571","","","ZTF, Pan-STARRS1","ZTF, Pan-STARRS1","ZTF","Pan-STARRS1; ZTF","ZTF21aamttit","P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","18.58","r-ZTF","2021-02-23 08:28:19.200","ZTF_Bot1","",""
"77734","SN 2021dqo","08:51:39.097","+23:56:09.40","SN Ia","0.078","","","SGLF, ATLAS, Pan-STARRS1, YSE","ZTF, ATLAS, Pan-STARRS1","ePESSTO+","ATLAS; Pan-STARRS1; SGLF; ZTF","ZTF21aamiukc","ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1","ESO-NTT - EFOSC2-NTT","1","1","","20.591","r-ZTF","2021-02-19 07:25:56.000","Perez-Fournon","",""
"77720","SN 2021dqa","10:09:56.179","-19:20:17.65","SN Ia","0.065589","","","ATLAS, ALeRCE","ATLAS, ZTF","ZTF","ATLAS; ZTF","ATLAS21gtn","ATLAS1 - ACAM1, P48 - ZTF-Cam","APO-3.5m - DIS","1","1","","18.783","orange-ATLAS","2021-02-22 09:41:45.600","ATLAS_Bot1","","TESS-active sector/s (35,36);TESS-Sector35;TESS-Sector36"
"77716","SN 2021dpw","12:24:57.437","+06:05:52.22","SN Ia","0.08","","","ATLAS, ZTF, YSE, Pan-STARRS1","ATLAS, ZTF, Pan-STARRS1","YSE","ATLAS; Pan-STARRS1; ZTF","ATLAS21gsa","ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1","NOT - ALFOSC","1","1","","18.629","orange-ATLAS","2021-02-22 12:30:14.400","ATLAS_Bot1","",""
"77714","SN 2021dpu","02:48:16.118","+50:47:56.04","SN Ia","0.016355","UGC 02261","0.016355","ALeRCE","ZTF","ZTF","ZTF","ZTF21aamnngb","P48 - ZTF-Cam","P60 - SEDM","1","1","","19.5238","r-ZTF","2021-02-22 03:21:22.997","ALeRCE","",""
"77689","SN 2021dov","08:56:18.707","-00:26:31.71","SN Ia","0.012","","","ZTF, YSE","ZTF, Pan-STARRS1","SCAT","Pan-STARRS1; ZTF","ZTF21aamokak","P48 - ZTF-Cam, PS1 - GPC1","UH88 - SNIFS","1","1","","18.14","g-ZTF","2021-02-22 06:36:00.000","ZTF_Bot1","",""
"77655","SN 2021dnn","00:56:06.282","+24:07:31.18","SN Ia","0.016648","","","ATLAS","ATLAS","None","ATLAS","ATLAS21grj","ATLAS1 - ACAM1","Other - Other","1","1","","15.838","orange-ATLAS","2021-02-22 05:24:00.000","ATLAS_Bot1","",""
"77654","SN 2021dnm","12:37:24.218","+23:05:36.74","SN Ia","0.046105","SDSS J123724.03+230539.1","0.0460705","SGLF, ATLAS, Fink, YSE, Pan-STARRS1","ZTF, ATLAS, Pan-STARRS1","ZTF","ATLAS; Pan-STARRS1; SGLF; ZTF","ZTF21aamfcji","ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","20.113","r-ZTF","2021-02-20 08:55:51.000","Perez-Fournon","",""
"77653","SN 2021dnl","14:47:02.983","+00:28:32.55","SN Ia","0.056","SDSS J144704.01+002844.6","0.0558111","SGLF, ATLAS","ZTF, ATLAS","TCD","ATLAS; SGLF; ZTF","ZTF21aalydkl","ATLAS1 - ACAM1, P48 - ZTF-Cam","LT - SPRAT","1","1","","19.418","r-ZTF","2021-02-20 08:36:03.000","Perez-Fournon","",""
"77652","SN 2021dnk","15:18:47.179","+27:25:56.90","SN Ia","0.1","","","SGLF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; SGLF; ZTF","ZTF21aalkknw","ATLAS1 - ACAM1, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.914","r-ZTF","2021-02-18 11:23:18.000","Perez-Fournon","",""
"77630","SN 2021dmt","10:58:22.931","+06:42:47.78","SN Ia","0.0351","","","ZTF, Pan-STARRS1","ZTF, Pan-STARRS1","ZTF","Pan-STARRS1; ZTF","ZTF21aalhrtk","P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","20.2735","r-ZTF","2021-02-17 08:23:33.216","ZTF_CLU_PUBLIC","",""
"77627","SN 2021dmq","05:48:48.420","+50:54:08.06","SN Ia","0.04","WISEA J054848.30+505407.1","","ALeRCE, Fink, ATLAS, GaiaAlerts","ZTF, ATLAS, GaiaAlerts","TCD","ATLAS; GaiaAlerts; ZTF","ZTF21aamhtui","ATLAS1 - ACAM1, Gaia - Gaia-photometric, P48 - ZTF-Cam","LT - SPRAT","1","1","","20.2585","g-ZTF","2021-02-20 04:12:24.002","ALeRCE","",""
"77586","SN 2021dlb","14:53:06.970","+03:32:14.34","SN Ia","0.033416","2MASX J14530723+0332171","0.033416","ALeRCE, ATLAS, Fink, Pan-STARRS1","ZTF, ATLAS, Pan-STARRS1","SCAT, ZTF","ATLAS; Pan-STARRS1; ZTF","ZTF21aamgcrv","ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM, UH88 - SNIFS","1","1","","18.5278","g-ZTF","2021-02-20 10:08:32.001","ALeRCE","",""
"77581","SN 2021dkw","05:22:20.698","+51:51:21.63","SN Ia","0.038","2MFGC 04397","","ALeRCE, ATLAS, Fink","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF21aamcpte","ATLAS1 - ACAM1, P48 - ZTF-Cam","P60 - SEDM","1","1","","20.2593","g-ZTF","2021-02-20 04:25:36.998","ALeRCE","",""
