"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Ext. catalog/s"
"17400","SN 2017nh","07:10:13.531","+27:12:10.58","SN Ia","0.06","2MASX J07101346+2712041","","ASAS-SN, Pan-STARRS1, iPTF","ASAS-SN, Pan-STARRS1, iPTF","None","ASAS-SN; iPTF; Pan-STARRS1","ASASSN-17bc","ASASSN-1 - Brutus, ASASSN-2 - Cassius, P48 - CFH12k, PS1 - GPC1","BAO-2.16m - Phot-spec","1","1","","17.6","V-Johnson","2017-01-23 08:23:59.000","Stanek","",""
"17399","SN 2017ng","15:20:40.730","+04:39:34.70","SN Ia","0.03","2MASX J15204087+0439331","","ASAS-SN, GaiaAlerts","ASAS-SN, GaiaAlerts","ePESSTO","ASAS-SN; GaiaAlerts","ASASSN-17bb","ASASSN-1 - Brutus, Gaia - Gaia-photometric","ESO-NTT - EFOSC2-NTT","1","1","","16.9","V-Johnson","2017-01-23 15:21:36.000","Stanek","",""
"17387","SN 2017mu","09:30:36.599","+21:24:42.58","SN Ia","0.0815","GALEXASC J093036.72+212437.4","","PTSS, Pan-STARRS1","PTSS, Pan-STARRS1","PTSS","Pan-STARRS1; PTSS","PTSS-17dgm","CNEOST - STA1600, PS1 - GPC1","Lijiang-2.4m - YFOSC","1","1","","18.9","r-Sloan","2017-01-21 18:24:25.000","Li","",""
"17386","SN 2017mt","09:59:44.737","+27:38:54.58","SN Ia","0.096","SDSS J095944.71+273852.3","","PTSS, Pan-STARRS1","PTSS, Pan-STARRS1","PTSS","Pan-STARRS1; PTSS","","CNEOST - STA1600, PS1 - GPC1","Lijiang-2.4m - YFOSC","1","1","","18.9","r-Sloan","2017-01-21 18:14:14.000","Li","",""
"17385","SN 2017ms","10:26:42.360","+36:40:49.76","SN Ia","0.0246","SDSS J102641.99+364053.2","0.0245","PTSS, GaiaAlerts, Pan-STARRS1","PTSS, GaiaAlerts, Pan-STARRS1","PTSS, Padova-Asiago","GaiaAlerts; Pan-STARRS1; PTSS","PTSS-17dfc","CNEOST - STA1600, Gaia - Gaia-photometric, PS1 - GPC1","Ekar - AFOSC, Lijiang-2.4m - YFOSC","1","1","","16.5","r-Sloan","2017-01-21 17:02:24.000","Wang","",""
"17372","SN 2017mf","14:16:31.070","+39:35:10.61","SN Ia","0.0257","NGC5541","","ISSP, iPTF, GaiaAlerts","ISSP, iPTF, GaiaAlerts","None, Padova-Asiago","GaiaAlerts; iPTF; ISSP","","Gaia - Gaia-photometric, Other - Other, P48 - CFH12k","Ekar - AFOSC, Lijiang-2.4m - YFOSC","1","1","","16.2","Clear-","2017-01-21 02:07:00.000","Briganti","",""
"17371","SN 2017me","11:27:54.543","+27:20:44.88","SN Ia","0.033","","","ATLAS, Pan-STARRS1","ATLAS, Pan-STARRS1","ePESSTO","ATLAS; Pan-STARRS1","ATLAS17ajs","ATLAS1 - ACAM1, PS1 - GPC1","ESO-NTT - EFOSC2-NTT","1","1","","17.67","orange-ATLAS","2017-01-20 14:06:43.000","ATLAS_Bot1","",""
"17363","SN 2017lw","00:33:51.248","-42:37:06.13","SN Ia","0.186","","","DES","DES","PESSTO","DES","DES16E1gfm","Other - Other","ESO-NTT - EFOSC2-NTT","1","1","","21.124","r-Sloan","2017-01-06 02:24:00.000","Smith","",""
"17362","SN 2017lv","11:44:26.571","-28:27:26.88","SN Ia","0.029","","","ATLAS, Pan-STARRS1","ATLAS, Pan-STARRS1","ePESSTO","ATLAS; Pan-STARRS1","ATLAS17ajn","ATLAS1 - ACAM1, PS1 - GPC1","ESO-NTT - EFOSC2-NTT","1","1","","18.28","orange-ATLAS","2017-01-14 15:01:26.000","ATLAS_Bot1","",""
"17353","SN 2017ln","11:38:33.692","+25:23:49.55","SN Ia","0.025","2MASX J11383367+2523532","0.025356","ASAS-SN, iPTF, Pan-STARRS1","ASAS-SN, iPTF, Pan-STARRS1","PESSTO","ASAS-SN; iPTF; Pan-STARRS1","ASASSN-17at","ASASSN-1 - Brutus, P48 - CFH12k, PS1 - GPC1","ESO-NTT - EFOSC2-NTT","1","1","","16.7","V-Johnson","2017-01-19 12:57:36.000","Stanek","",""
"17352","SN 2017lm","03:01:32.400","-15:00:57.56","SN Ia","0.03052","","","ATLAS, GaiaAlerts","ATLAS, GaiaAlerts","None","ATLAS; GaiaAlerts","ATLAS17aix","ATLAS1 - ACAM1, Gaia - Gaia-photometric","SALT - RSS","1","1","","18.07","orange-ATLAS","2017-01-14 06:28:48.000","ATLAS_Bot1","",""
"17345","SN 2017lf","03:12:33.600","+39:19:14.09","SN Ia","0.0146","NGC 1233","0.015","TNTS, iPTF, GaiaAlerts","TNTS, iPTF, GaiaAlerts","None, Padova-Asiago","GaiaAlerts; iPTF; TNTS","","BAO-0.6m - BATC, Gaia - Gaia-photometric, P48 - CFH12k","BAO-2.16m - Cassegrain, Ekar - AFOSC","1","1","","17.3","Clear-","2017-01-22 14:09:36.000","Li","",""
"17344","SN 2017le","11:10:27.205","+28:41:42.33","SN Ia","0.03","","","ATLAS, iPTF","ATLAS, iPTF","PESSTO","ATLAS; iPTF","ATLAS17agh","ATLAS1 - ACAM1, P48 - CFH12k","ESO-NTT - EFOSC2-NTT","1","1","","18.9","cyan-ATLAS","2017-01-04 13:26:24.000","ATLAS_Bot1","",""
"17342","SN 2017lc","09:44:25.700","-18:32:54.02","SN Ia","0.05","","","GaiaAlerts","GaiaAlerts","NUTS","GaiaAlerts","Gaia17aea","Gaia - Gaia-photometric","NOT - ALFOSC","1","1","","18.33","G-Gaia","2017-01-11 21:08:38.000","Gaia_Bot1","",""
"17341","SN 2017lb","10:12:49.860","-18:06:45.83","SN Ia","0.053","","","GaiaAlerts, Pan-STARRS1","GaiaAlerts, Pan-STARRS1","PESSTO","GaiaAlerts; Pan-STARRS1","Gaia17adz","Gaia - Gaia-photometric, PS1 - GPC1","ESO-NTT - EFOSC2-NTT","1","1","","18.4","G-Gaia","2017-01-12 09:01:26.000","Gaia_Bot1","",""
"17339","SN 2017kz","13:07:25.410","-01:19:23.41","SN Ia","0.087","","","GaiaAlerts, Pan-STARRS1","GaiaAlerts, Pan-STARRS1","PESSTO","GaiaAlerts; Pan-STARRS1","Gaia17adw","Gaia - Gaia-photometric, PS1 - GPC1","ESO-NTT - EFOSC2-NTT","1","1","","18.71","G-Gaia","2017-01-12 06:25:55.000","Gaia_Bot1","",""
"17312","SN 2017jy","04:32:44.430","-05:53:30.48","SN Ia","0.043","","","GaiaAlerts","GaiaAlerts","PESSTO","GaiaAlerts","Gaia17adb","Gaia - Gaia-photometric","ESO-NTT - EFOSC2-NTT","1","1","","17.59","G-Gaia","2017-01-16 04:30:43.000","Gaia_Bot1","",""
"17305","SN 2017jr","08:33:49.820","-25:02:24.58","SN Ia","0.06","","","GaiaAlerts","GaiaAlerts","PESSTO","GaiaAlerts","Gaia17acv","Gaia - Gaia-photometric","ESO-NTT - EFOSC2-NTT","1","1","","18.81","G-Gaia","2017-01-14 07:42:14.000","Gaia_Bot1","",""
"17299","SN 2017jl","00:57:31.897","+30:11:06.83","SN Ia","0.02","","","ATLAS","ATLAS","NUTS","ATLAS","ATLAS17air","ATLAS1 - ACAM1","NOT - ALFOSC","1","1","","17.71","orange-ATLAS","2017-01-16 05:16:48.000","ATLAS_Bot1","",""
"17298","SN 2017jk","16:45:14.740","+70:48:26.60","SN Ia","0.057","","","LOSS","LOSS","LOSS","LOSS","kait-17D","Other - Other","Lick-3m - KAST","1","1","","18.4","Clear-","2017-01-15 14:07:18.000","Zheng","",""
"17291","SN 2017jd","23:34:36.470","-04:32:04.32","SN Ia","0.007","","","Pan-STARRS1, ATLAS","Pan-STARRS1, ATLAS","LCOGT SN-KP","ATLAS; Pan-STARRS1","PS17hj","ATLAS1 - ACAM1, PS1 - GPC1","FTN - FLOYDS-N","1","1","","14.65","z-Sloan","2017-01-09 05:08:09.000","PS1_Bot1","",""
"17270","SN 2017ij","15:31:36.790","+25:14:32.93","SN Ia","0.033","","","GaiaAlerts","GaiaAlerts","NUTS","GaiaAlerts","Gaia17abx","Gaia - Gaia-photometric","NOT - ALFOSC","1","1","","17.91","G-Gaia","2017-01-09 01:23:31.000","Gaia_Bot1","",""
"17246","SN 2017hr","12:06:27.358","+28:08:19.40","SN Ia","0.0293","","","Pan-STARRS1","Pan-STARRS1","iPTF","Pan-STARRS1","","Other - Other, PS1 - GPC1","P60 - SEDM","1","1","","17.5","Clear-","2017-01-06 16:33:10.000","Itagaki","",""
"17245","SN 2017hq","13:49:23.995","+08:30:26.50","SN Ia","0.0379","CGCG 073-079","0.03798","ASAS-SN","ASAS-SN","None","ASAS-SN","ASASSN-17am","ASASSN-1 - Brutus","BAO-2.16m - Phot-spec","1","1","","17.6","V-Johnson","2017-01-10 15:50:24.000","Stanek","",""
"17242","SN 2017hn","13:07:39.419","+06:20:15.23","SN Ia","0.0238","UGC 08204","","POSS, Pan-STARRS1","POSS, Pan-STARRS1","None","Pan-STARRS1; POSS","","Other - Other, PS1 - GPC1","BAO-2.16m - Phot-spec","1","1","","16.1","Clear-","2017-01-09 09:55:45.000","Puckett","",""
"17241","SN 2017hm","11:33:10.587","-10:13:19.47","SN Ia","0.021","MCG -02-30-003","0.021275","ASAS-SN, Pan-STARRS1","ASAS-SN, Pan-STARRS1","PESSTO","ASAS-SN; Pan-STARRS1","ASASSN-17aj","ASASSN-1 - Brutus, ASASSN-2 - Cassius, PS1 - GPC1","ESO-NTT - EFOSC2-NTT","1","1","","16.9","V-Johnson","2017-01-09 14:52:48.000","Stanek","",""
"17082","SN 2017bj","08:20:07.449","+52:01:41.45","SN Ia","0.06494","","","iPTF, Pan-STARRS1","iPTF, Pan-STARRS1","iPTF","iPTF; Pan-STARRS1","iPTF17bj","P48 - CFH12k, PS1 - GPC1","P60 - SEDM","1","1","","19.141","R-PTF","2017-01-07 06:18:43.000","iPTF_Bot1","",""
"17071","SN 2017bc","12:19:50.862","-06:51:20.02","SN Ia","0.027","MCG -01-32-001","","ASAS-SN, Pan-STARRS1","ASAS-SN, Pan-STARRS1","PESSTO","ASAS-SN; Pan-STARRS1","ASASSN-17af","ASASSN-1 - Brutus, PS1 - GPC1","ESO-NTT - EFOSC2-NTT","1","1","","16.9","V-Johnson","2017-01-05 12:00:00.000","Stanek","",""
"17060","SN 2017ar","11:59:34.299","+04:10:40.87","SN Ia","0.083","","","Pan-STARRS1","Pan-STARRS1","PESSTO","Pan-STARRS1","PS17an","PS1 - GPC1","ESO-NTT - EFOSC2-NTT","1","1","","18.88","w-PS1","2017-01-02 13:59:31.000","PS1_Bot1","",""
"17050","SN 2017ai","16:17:02.650","+10:41:36.31","SN Ia","","2017-01-04.6566313","0.05027","ASAS-SN, GaiaAlerts","ASAS-SN, GaiaAlerts","ASAS-SN","ASAS-SN; GaiaAlerts","ASASSN-17ae","ASASSN-1 - Brutus, Gaia - Gaia-photometric","MDM-2.4 - OSMOS","1","1","","17.46","V-Johnson","2017-01-04 15:45:32.000","Dong"," [Object redshift updated according to host-redshift by admin]",""
"17049","SN 2017ah","11:10:01.970","+63:38:36.13","SN Ia","","CGCG 314-011","0.032863","ASAS-SN, GaiaAlerts, Pan-STARRS1","ASAS-SN, GaiaAlerts, Pan-STARRS1","ASAS-SN","ASAS-SN; GaiaAlerts; Pan-STARRS1","ASASSN-17ad","ASASSN-1 - Brutus, Gaia - Gaia-photometric, PS1 - GPC1","FLWO-1.5m - FAST","1","1","","17.35","V-Johnson","2017-01-04 13:16:36.000","Dong"," [Object redshift updated according to host-redshift by admin]",""
"17048","SN 2017ag","09:44:32.590","-08:10:47.46","SN Ia","0.096","","","ATLAS, GaiaAlerts","ATLAS, GaiaAlerts","PESSTO","ATLAS; GaiaAlerts","ATLAS17abb","ATLAS1 - ACAM1, Gaia - Gaia-photometric","ESO-NTT - EFOSC2-NTT","1","1","","18.52","cyan-ATLAS","2017-01-03 14:18:14.000","ATLAS_Bot1","",""
"17046","SN 2017ae","02:05:50.630","+18:22:30.54","SN Ia","0.022","","","ATLAS, GaiaAlerts","ATLAS, GaiaAlerts","ASAS-SN","ATLAS; GaiaAlerts","ATLAS17abh","ATLAS1 - ACAM1, Gaia - Gaia-photometric","MDM-2.4 - OSMOS","1","1","","18.48","cyan-ATLAS","2017-01-04 06:54:43.000","ATLAS_Bot1","",""
"17044","SN 2017ad","14:34:26.167","-38:28:11.50","SN Ia","0.033","2MASX J14342552-3828081","0.03332","ASAS-SN","ASAS-SN","PESSTO","ASAS-SN","ASASSN-17ac","ASASSN-2 - Cassius","ESO-NTT - EFOSC2-NTT","1","1","","17.3","V-Johnson","2017-01-02 08:23:59.000","Stanek","",""
"17014","SN 2017B","14:36:16.060","+29:54:22.57","SN Ia","","NGC5685","","GaiaAlerts","GaiaAlerts","LOSS","GaiaAlerts","","Gaia - Gaia-photometric, Other - Other","Lick-3m - KAST","1","1","","17.7","Clear-","2017-01-02 19:02:05.000","Shima","",""
"17010","SN 2017A","15:57:28.350","+30:03:39.10","SN Ia","0.0328","UGC10104","","RANSSP","RANSSP","Padova-Asiago","RANSSP","","Other - Other","Ekar - AFOSC","1","1","","17.4","L-","2017-01-01 05:26:01.000","Duszanowicz","",""
"21744","SN 2016jhr","12:18:19.850","+00:15:17.38","SN Ia","","","","MUSSES","MUSSES","MUSSES","MUSSES","MUSSES1604D","Subaru - HSC","Gemini-N - GMOS","1","1","","25.14","g-HSC","2016-04-04 08:23:59.000","Jiang","",""
"16991","SN 2016jfy","06:39:36.670","-65:44:16.15","SN Ia","0.034","","","GaiaAlerts","GaiaAlerts","PESSTO","GaiaAlerts","Gaia16cgd","Gaia - Gaia-photometric","ESO-NTT - EFOSC2-NTT","1","1","","18.3","G-Gaia","2016-12-28 02:09:36.000","Gaia_Bot1","",""
"16952","SN 2016jel","10:03:04.110","-18:58:10.85","SN Ia","0.056","","","ATLAS, GaiaAlerts","ATLAS, GaiaAlerts","PESSTO","ATLAS; GaiaAlerts","ATLAS16een","ATLAS1 - ACAM1, Gaia - Gaia-photometric","ESO-NTT - EFOSC2-NTT","1","1","","18.79","cyan-ATLAS","2016-12-25 13:53:45.000","ATLAS_Bot1","",""
"16936","SN 2016jdv","14:14:31.634","+03:11:20.33","SN Ia","0.029","IC 0988","0.026934","ASAS-SN","ASAS-SN","ASAS-SN","ASAS-SN","ASASSN-16pl","ASASSN-1 - Brutus","LCO-duPont - WFCCD","1","1","","16.4","V-Johnson","2016-12-29 14:24:00.000","Stanek","",""
"16926","SN 2016jdl","12:27:39.950","+40:36:52.74","SN Ia","0.0232","SDSS J122739.66+403649.0 ","0.02328","ASAS-SN, GaiaAlerts, iPTF","ASAS-SN, GaiaAlerts, iPTF","None","ASAS-SN; GaiaAlerts; iPTF","ASASSN-16pk","ASASSN-1 - Brutus, Gaia - Gaia-photometric, P48 - CFH12k","BAO-2.16m - Phot-spec","1","1","","16.7","V-Johnson","2016-12-29 13:12:00.000","Stanek","",""
"16925","SN 2016jdk","23:23:03.151","-36:14:20.58","SN Ia","0.0371","GALEXASC J232303.16-361420.6","","ASAS-SN","ASAS-SN","ASAS-SN","ASAS-SN","ASASSN-16pj","ASASSN-2 - Cassius","LCO-duPont - WFCCD","1","1","","17.2","V-Johnson","2016-12-29 01:40:48.000","Stanek","",""
"16924","SN 2016jdj","13:26:01.990","+02:17:00.80","SN Ia","0.137","PGC 1221823","","XOSS","XOSS","None","XOSS","","Other - Other","Lijiang-2.4m - YFOSC","1","1","","18.4","Clear-","2016-12-28 23:24:57.000","Gao","",""
"16881","SN 2016jbs","09:22:08.580","-09:45:17.57","SN Ia","0.055","","","GaiaAlerts, Pan-STARRS1","GaiaAlerts, Pan-STARRS1","PESSTO","GaiaAlerts; Pan-STARRS1","Gaia16cfp","Gaia - Gaia-photometric, PS1 - GPC1","ESO-NTT - EFOSC2-NTT","1","1","","18.96","G-Gaia","2016-12-25 14:55:40.000","Gaia_Bot1","",""
"16841","SN 2016jae","09:42:34.510","+10:59:35.38","SN Ia","0.021","","","ATLAS, GaiaAlerts, Pan-STARRS1","ATLAS, GaiaAlerts, Pan-STARRS1","PESSTO","ATLAS; GaiaAlerts; Pan-STARRS1","ATLAS16eay","ATLAS1 - ACAM1, Gaia - Gaia-photometric, PS1 - GPC1","ESO-NTT - EFOSC2-NTT","1","1","","17.42","cyan-ATLAS","2016-12-22 14:32:38.000","ATLAS_Bot1","",""
"16838","SN 2016jab","07:05:26.707","-76:00:33.48","SN Ia","0.0215","","","ASAS-SN","ASAS-SN","ASAS-SN","ASAS-SN","ASASSN-16pd","ASASSN-2 - Cassius","LCO-duPont - WFCCD","1","1","","16.3","V-Johnson","2016-12-23 05:16:48.000","Stanek","",""
"16833","SN 2016izw","09:57:41.200","-03:12:46.15","SN Ia","0.035","","","GaiaAlerts, Pan-STARRS1","GaiaAlerts, Pan-STARRS1","NUTS","GaiaAlerts; Pan-STARRS1","Gaia16ceq","Gaia - Gaia-photometric, PS1 - GPC1","NOT - ALFOSC","1","1","","17.74","G-Gaia","2016-12-21 14:45:36.000","Gaia_Bot1","",""
"16832","SN 2016izv","10:06:45.490","-06:11:45.89","SN Ia","0.063","","","GaiaAlerts, Pan-STARRS1","GaiaAlerts, Pan-STARRS1","PESSTO","GaiaAlerts; Pan-STARRS1","Gaia16cep","Gaia - Gaia-photometric, PS1 - GPC1","ESO-NTT - EFOSC2-NTT","1","1","","18.36","G-Gaia","2016-12-21 01:00:28.000","Gaia_Bot1","",""
"16815","SN 2016izf","00:33:12.024","-84:29:21.31","SN Ia","0.034","","","ASAS-SN","ASAS-SN","ASAS-SN","ASAS-SN","ASASSN-16pa","ASASSN-2 - Cassius","LCO-duPont - WFCCD","1","1","","17.17","V-Johnson","2016-12-22 01:55:12.000","Bose","",""
"16807","SN 2016iyx","08:43:24.755","+37:32:46.11","SN Ia","0.041","","","ATLAS","ATLAS","ASAS-SN","ATLAS","ATLAS16dzp","ATLAS1 - ACAM1","MDM-2.4 - OSMOS","1","1","","17.28","orange-ATLAS","2016-12-20 11:21:07.000","ATLAS_Bot1","",""
"16795","SN 2016iyl","10:30:56.260","+09:43:21.61","SN Ia","0.087","","","GaiaAlerts","GaiaAlerts","PESSTO","GaiaAlerts","Gaia16cdo","Gaia - Gaia-photometric","ESO-NTT - EFOSC2-NTT","1","1","","18.8","G-Gaia","2016-12-18 00:44:38.000","Gaia_Bot1","",""
"16789","SN 2016iyf","10:16:34.210","+22:05:14.60","SN Ia","0.041","","","GaiaAlerts","GaiaAlerts","None","GaiaAlerts","Gaia16cdi","Gaia - Gaia-photometric","P60 - SEDM","1","1","","17.9","G-Gaia","2016-12-17 18:31:40.000","Gaia_Bot1","",""
"16763","SN 2016ixf","10:39:44.560","+15:02:04.78","SN Ia","0.068","","","GaiaAlerts, Pan-STARRS1","GaiaAlerts, Pan-STARRS1","PESSTO","GaiaAlerts; Pan-STARRS1","Gaia16cdf","Gaia - Gaia-photometric, PS1 - GPC1","ESO-NTT - EFOSC2-NTT","1","1","","18.14","G-Gaia","2016-12-17 00:38:52.000","Gaia_Bot1","",""
"16762","SN 2016ixe","11:12:27.390","-06:28:56.06","SN Ia","0.091","","","GaiaAlerts","GaiaAlerts","PESSTO","GaiaAlerts","Gaia16cde","Gaia - Gaia-photometric","ESO-NTT - EFOSC2-NTT","1","1","","18.99","G-Gaia","2016-12-17 00:59:02.000","Gaia_Bot1","",""
"16759","SN 2016ixb","04:54:00.038","+01:57:46.62","SN Ia","0.023","NPM1G +01.0158","0.028343","ASAS-SN","ASAS-SN","PESSTO","ASAS-SN","ASASSN-16ov","ASASSN-1 - Brutus","ESO-NTT - EFOSC2-NTT","1","1","","17.6","V-Johnson","2016-12-17 06:43:12.000","Stanek","",""
"16754","SN 2016iww","11:41:30.850","-09:33:42.48","SN Ia","0.072","","","GaiaAlerts","GaiaAlerts","PESSTO","GaiaAlerts","Gaia16ccv","Gaia - Gaia-photometric","ESO-NTT - EFOSC2-NTT","1","1","","18.58","G-Gaia","2016-12-15 19:01:55.000","Gaia_Bot1","",""
"16753","SN 2016iwv","10:37:22.390","+25:52:36.26","SN Ia","0.051","","","GaiaAlerts","GaiaAlerts","PESSTO","GaiaAlerts","Gaia16ccu","Gaia - Gaia-photometric","ESO-NTT - EFOSC2-NTT","1","1","","18.31","G-Gaia","2016-12-16 00:27:21.000","Gaia_Bot1","",""
"16742","SN 2016iwk","11:37:18.690","+01:20:23.89","SN Ia","0.053","","","GaiaAlerts, Pan-STARRS1","GaiaAlerts, Pan-STARRS1","PESSTO","GaiaAlerts; Pan-STARRS1","Gaia16ccr","Gaia - Gaia-photometric, PS1 - GPC1","ESO-NTT - EFOSC2-NTT","1","1","","17.56","G-Gaia","2016-12-15 00:51:50.000","Gaia_Bot1","",""
"16725","SN 2016ivt","11:35:01.720","+08:28:25.18","SN Ia","0.029","","","ATLAS, GaiaAlerts, Pan-STARRS1","ATLAS, GaiaAlerts, Pan-STARRS1","PESSTO","ATLAS; GaiaAlerts; Pan-STARRS1","ATLAS16dzg","ATLAS1 - ACAM1, Gaia - Gaia-photometric, PS1 - GPC1","ESO-NTT - EFOSC2-NTT","1","1","","16.71","orange-ATLAS","2016-12-14 15:31:40.000","ATLAS_Bot1","",""
"16705","SN 2016iuz","10:33:53.100","+57:03:51.77","SN Ia","0.0483","","","GaiaAlerts","GaiaAlerts","None","GaiaAlerts","Gaia16cbu","Gaia - Gaia-photometric","Lijiang-2.4m - YFOSC","1","1","","17.64","G-Gaia","2016-12-11 23:57:07.000","Gaia_Bot1","",""
"16682","SN 2016iuc","13:13:26.590","+27:48:24.62","SN Ia","0.021","","","GaiaAlerts","GaiaAlerts","None","GaiaAlerts","Gaia16cay","Gaia - Gaia-photometric","NOT - ALFOSC","1","1","","16.7","G-Gaia","2016-12-07 18:24:28.000","Gaia_Bot1","",""
