"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Ext. catalog/s"
"71879","SN 2020abce","23:19:19.097","+08:05:59.99","SN Ia","0.06","SDSS J231919.02+080604.6","0.056","ALeRCE, ZTF, Fink, Pan-STARRS1","ZTF, Pan-STARRS1","ZTF","Pan-STARRS1; ZTF","ZTF20actpbck","P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","19.7413","g-ZTF","2020-11-25 03:41:49.998","ALeRCE","",""
"71827","SN 2020abaf","10:10:16.639","+07:57:20.30","SN Ia","0.083038","WISEA J101016.72+075719.7","0.083038","ALeRCE, ZTF, ATLAS, Fink, Pan-STARRS1","ZTF, ATLAS, Pan-STARRS1","Global SN Project","ATLAS; Pan-STARRS1; ZTF","ZTF20actvlbq","ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1","FTN - FLOYDS-N","1","1","","20.127","g-ZTF","2020-11-26 11:35:56.999","ALeRCE","",""
"71823","SN 2020abab","08:31:44.092","+22:29:29.93","SN Ia","0.088376","WISEA J083144.00+222924.5","0.088376","ALeRCE, ZTF, ATLAS, Pan-STARRS1","ZTF, ATLAS, Pan-STARRS1","ZTF","ATLAS; Pan-STARRS1; ZTF","ZTF20actvfgr","ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","19.5543","g-ZTF","2020-11-26 11:06:12.001","ALeRCE","",""
"71820","SN 2020aazy","23:48:28.538","-05:23:44.08","SN Ia","0.09","SDSS J234828.47-052344.4","0.068","ALeRCE, ZTF, ATLAS, Fink, Pan-STARRS1","ZTF, ATLAS, Pan-STARRS1","Global SN Project","ATLAS; Pan-STARRS1; ZTF","ZTF20actrovz","ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1","FTN - FLOYDS-N","1","1","","19.0767","r-ZTF","2020-11-26 02:35:19.000","ALeRCE","",""
"71813","SN 2020aazr","20:56:34.594","-00:10:34.94","SN Ia","0.08","SDSS J205634.64-001035.5","0.237","ALeRCE, ZTF, YSE, ATLAS, Fink","ZTF, Pan-STARRS1, ATLAS","YSE","ATLAS; Pan-STARRS1; ZTF","ZTF20actrwym","ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1","NOT - ALFOSC","1","1","","19.8064","r-ZTF","2020-11-24 01:38:53.002","ALeRCE","",""
"71812","SN 2020aazq","11:48:14.150","+13:31:14.09","SN Ia","0.08","SDSS J114814.13+133113.8","0.058","ALeRCE, ZTF, ATLAS, Fink, GaiaAlerts, Pan-STARRS1","ZTF, ATLAS, GaiaAlerts, Pan-STARRS1","ZTF","ATLAS; GaiaAlerts; Pan-STARRS1; ZTF","ZTF20actvpyc","ATLAS1 - ACAM1, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","20.1036","g-ZTF","2020-11-23 12:24:19.002","ALeRCE","",""
"71806","SN 2020aazk","09:18:47.897","+30:21:16.73","SN Ia","0.10196","WISEA J091847.91+302116.7","0.10196","ALeRCE, ZTF, ATLAS, YSE","ZTF, ATLAS, Pan-STARRS1","Global SN Project","ATLAS; Pan-STARRS1; ZTF","ZTF20actvgsy","ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1","FTN - FLOYDS-N","1","1","","19.9541","g-ZTF","2020-11-20 11:09:07.004","ALeRCE","",""
"71781","SN 2020aaym","10:23:17.160","-08:23:19.58","SN Ia","0.06","","","ATLAS, ZTF, Pan-STARRS1","ATLAS, ZTF, Pan-STARRS1","ZTF","ATLAS; Pan-STARRS1; ZTF","ATLAS20bgav","ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1","P200 - DBSP","1","1","","18.422","cyan-ATLAS","2020-11-25 14:55:40.800","ATLAS_Bot1","",""
"71757","SN 2020aaxo","23:02:26.463","+01:18:23.99","SN Ia","0.0695761","SDSS J230226.47+011823.3","0.058","ALeRCE, ATLAS, ZTF, Fink","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF20actpatx","ATLAS1 - ACAM1, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.3081","g-ZTF","2020-11-25 03:43:55.001","ALeRCE","",""
"71746","SN 2020aaxd","08:19:27.210","+02:06:05.11","SN Ia","0.1","","","ZTF, Pan-STARRS1, GaiaAlerts","ZTF, Pan-STARRS1, GaiaAlerts","Global SN Project","GaiaAlerts; Pan-STARRS1; ZTF","ZTF20acsdykp","Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1","FTN - FLOYDS-N","1","1","","19.33","g-ZTF","2020-11-23 11:43:42.816","ZTF_AMPEL_COMPLETE","",""
"71743","SN 2020aaxa","00:03:15.389","+30:40:31.27","SN Ia","0.086","","","ZTF, Fink, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF20acrxrfv","ATLAS1 - ACAM1, P48 - ZTF-Cam","P60 - SEDM","1","1","","20.16","r-ZTF","2020-11-20 05:23:55.680","ZTF_AMPEL_COMPLETE","",""
"71734","SN 2020aawr","12:34:09.770","-06:18:51.80","SN Ia","0.03","WISEA J123409.70-061850.4","","ALeRCE, ZTF, ATLAS, Fink, GaiaAlerts","ZTF, ATLAS, GaiaAlerts","ZTF","ATLAS; GaiaAlerts; ZTF","ZTF20actoakx","ATLAS1 - ACAM1, Gaia - Gaia-photometric, P48 - ZTF-Cam","P60 - SEDM","1","1","","18.832","g-ZTF","2020-11-24 12:37:57.003","ALeRCE","",""
"71718","SN 2020aawb","11:23:02.410","+34:09:08.50","SN Ia","0.09","SDSS J112302.35+340907.5","0.112","ALeRCE, ZTF, GaiaAlerts","ZTF, GaiaAlerts","ZTF","GaiaAlerts; ZTF","ZTF20acsfdnn","Gaia - Gaia-photometric, P48 - ZTF-Cam","P60 - SEDM","1","1","","20.0952","g-ZTF","2020-11-20 11:41:53.002","ALeRCE","",""
"71711","SN 2020aavu","21:55:12.250","-11:19:23.73","SN Ia","0.11","WISEA J215512.32-111924.7","","ALeRCE, ZTF, ATLAS, Pan-STARRS1","ZTF, ATLAS, Pan-STARRS1","Global SN Project","ATLAS; Pan-STARRS1; ZTF","ZTF20actlvpy","ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1","FTN - FLOYDS-N","1","1","","20.4183","g-ZTF","2020-11-19 02:33:14.999","ALeRCE","",""
"71692","SN 2020aavd","03:57:08.983","-24:54:06.64","SN Ia","0.142","","","YSE","Pan-STARRS1","UCSC","Pan-STARRS1","PS20lsc","PS1 - GPC1","Keck1 - LRIS","1","1","","21.33","i-Sloan","2020-11-03 11:22:33.600","YSE_Bot1","",""
"71690","SN 2020aavb","11:28:48.290","+20:47:38.65","SN Ia","0.020884","NGC3697","","ISSP, ATLAS, GaiaAlerts, Pan-STARRS1","ATLAS, GaiaAlerts, Pan-STARRS1","None, Padova-Asiago","ATLAS; GaiaAlerts; Pan-STARRS1","","ATLAS1 - ACAM1, Gaia - Gaia-photometric, Other - Other, PS1 - GPC1","Ekar - AFOSC, Other - Other","1","1","","17","Clear-","2020-11-23 02:46:28.000","Briganti","",""
"71674","SN 2020aaul","08:01:41.403","-10:24:21.15","SN Ia","0.08","WISEA J080141.37-102421.9","","ALeRCE, Fink","ZTF","None","ZTF","ZTF20actjbaf","P48 - ZTF-Cam","Magellan-Baade - IMACS","1","1","","19.7549","r-ZTF","2020-11-23 10:29:27.997","ALeRCE","",""
"71673","SN 2020aauk","08:17:50.950","-05:43:09.70","SN Ia","0.0394340008","WISEA J081750.69-054305.6","0.039434","ALeRCE, ATLAS, ZTF, Pan-STARRS1, Fink, GaiaAlerts","ZTF, ATLAS, Pan-STARRS1, GaiaAlerts","None, ZTF","ATLAS; GaiaAlerts; Pan-STARRS1; ZTF","ZTF20actiymd","ATLAS1 - ACAM1, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1","Magellan-Baade - IMACS, P60 - SEDM","1","1","","18.9779","r-ZTF","2020-11-23 10:28:06.997","ALeRCE","",""
"71670","SN 2020aauh","04:51:53.919","+13:05:58.61","SN Ia","0.06","","","ALeRCE, ZTF, Fink, ATLAS, Pan-STARRS1","ZTF, ATLAS, Pan-STARRS1","ZTF","ATLAS; Pan-STARRS1; ZTF","ZTF20actfoxr","ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","19.8332","r-ZTF","2020-11-23 07:57:55.996","ALeRCE","",""
"71667","SN 2020aaue","02:58:58.141","+09:57:51.41","SN Ia","0.055905","WISEA J025857.96+095748.3","0.055905","ALeRCE, ZTF, ATLAS, Fink, Pan-STARRS1","ZTF, ATLAS, Pan-STARRS1","ZTF","ATLAS; Pan-STARRS1; ZTF","ZTF20actfeym","ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","19.5338","r-ZTF","2020-11-23 07:42:37.996","ALeRCE","",""
"71654","SN 2020aatr","08:36:10.810","-03:26:06.29","SN Ia","0.052","CGCG 004-080 NED01","0.05273","ALeRCE, ZTF, Fink, GaiaAlerts, Pan-STARRS1, YSE","ZTF, GaiaAlerts, Pan-STARRS1","ZTF","GaiaAlerts; Pan-STARRS1; ZTF","ZTF20acsesce","Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","20.099","g-ZTF","2020-11-20 11:05:45.001","ALeRCE","",""
"71639","SN 2020aatc","02:48:16.430","-10:15:07.52","SN Ia","0.01525","MCG -02-08-007","0.015254","ALeRCE, ZTF, ATLAS, GaiaAlerts, Pan-STARRS1","ZTF, ATLAS, GaiaAlerts, Pan-STARRS1","None","ATLAS; GaiaAlerts; Pan-STARRS1; ZTF","ZTF20actddoh","ATLAS1 - ACAM1, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1","Magellan-Baade - IMACS","1","1","","18.7803","g-ZTF","2020-11-23 06:10:46.998","ALeRCE","",""
"71606","SN 2020aarw","05:25:15.143","-08:37:33.79","SN Ia","0.049431","","","ZTF","ZTF","Global SN Project","ZTF","ZTF20acrheie","P48 - ZTF-Cam","FTN - FLOYDS-N","1","1","","19.35","r-ZTF","2020-11-17 09:36:36.288","ZTF_AMPEL_COMPLETE","",""
"71591","SN 2020aarh","22:44:05.742","-03:38:11.55","SN Ia","0.06113","SDSS J224405.78-033807.3","0.074","ALeRCE, ZTF, ATLAS, Pan-STARRS1","ZTF, ATLAS, Pan-STARRS1","ZTF","ATLAS; Pan-STARRS1; ZTF","ZTF20acrdadi","ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","19.4765","r-ZTF","2020-11-20 02:34:10.001","ALeRCE","",""
"71564","SN 2020aaqh","03:08:12.250","-11:43:53.80","SN Ia","0.08","","","ATLAS, Pan-STARRS1, GaiaAlerts","ATLAS, Pan-STARRS1, GaiaAlerts","ePESSTO+","ATLAS; GaiaAlerts; Pan-STARRS1","ATLAS20bfyq","ATLAS1 - ACAM1, Gaia - Gaia-photometric, PS1 - GPC1","ESO-NTT - EFOSC2-NTT","1","1","","19.116","orange-ATLAS","2020-11-19 10:43:40.800","ATLAS_Bot1","",""
"71447","SN 2020aaly","03:22:01.432","+38:03:17.44","SN Ia","0.06","WISEA J032201.49+380316.9","","ALeRCE, ZTF, ATLAS, Fink, Pan-STARRS1","ZTF, ATLAS, Pan-STARRS1","ZTF","ATLAS; Pan-STARRS1; ZTF","ZTF20acrufey","ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1","LT - SPRAT","1","1","","21.0783","g-ZTF","2020-11-17 05:19:44.999","ALeRCE","",""
"71420","SN 2020aakx","01:45:25.120","-16:18:57.49","SN Ia","0.04","","","ZTF, ATLAS, Pan-STARRS1, GaiaAlerts","ZTF, ATLAS, Pan-STARRS1, GaiaAlerts","ZTF","ATLAS; GaiaAlerts; Pan-STARRS1; ZTF","ZTF20acrudzk","ATLAS1 - ACAM1, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","19.93","r-ZTF","2020-11-19 03:34:33.600","ZTF_Bot1","",""
"71412","SN 2020aakp","06:43:06.150","-74:12:49.46","SN Ia","0.028","PGC19480","0.023","ASAS-SN, GaiaAlerts","ASAS-SN, GaiaAlerts","ePESSTO+","ASAS-SN; GaiaAlerts","ASASSN-20ol","ASASSN-2 - Cassius, ASASSN-3 - Paczynski, Gaia - Gaia-photometric","ESO-NTT - EFOSC2-NTT","1","1","","17.519","g-Sloan","2020-11-18 04:23:31.200","Bersier","",""
"71385","SN 2020aajp","07:21:24.601","+50:07:52.23","SN Ia","0.1","WISEA J072124.08+500753.7","","ALeRCE, ATLAS, ZTF, Pan-STARRS1","ZTF, ATLAS, Pan-STARRS1","ZTF","ATLAS; Pan-STARRS1; ZTF","ZTF20acrhrcy","ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","19.7206","g-ZTF","2020-11-18 09:54:08.001","ALeRCE","",""
"71384","SN 2020aajo","07:11:15.270","+26:26:12.77","SN Ia","0.06","WISEA J071115.14+262615.2","","ALeRCE, ATLAS, GaiaAlerts, ZTF, Pan-STARRS1","ZTF, ATLAS, GaiaAlerts, Pan-STARRS1","ZTF","ATLAS; GaiaAlerts; Pan-STARRS1; ZTF","ZTF20acrqeje","ATLAS1 - ACAM1, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1","LT - SPRAT","1","1","","20.0673","g-ZTF","2020-11-18 10:00:14.000","ALeRCE","",""
"71375","SN 2020aajf","03:22:26.983","-03:49:07.15","SN Ia","0.07","KUG 0319-039","","ALeRCE, ZTF, YSE, ATLAS, Pan-STARRS1","ZTF, Pan-STARRS1, ATLAS","REFITT, ZTF","ATLAS; Pan-STARRS1; ZTF","ZTF20acrerzb","ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM, SOAR - Goodman","1","1","","20.5525","g-ZTF","2020-11-16 07:58:30.996","ALeRCE","",""
"71311","SN 2020aagw","08:38:58.365","+05:47:27.64","SN Ia","0.048","","","ATLAS, Pan-STARRS1","ATLAS, Pan-STARRS1","ePESSTO+, ZTF","ATLAS; Pan-STARRS1","ATLAS20bfpg","ATLAS1 - ACAM1, PS1 - GPC1","ESO-NTT - EFOSC2-NTT, P60 - SEDM","1","1","","18.164","cyan-ATLAS","2020-11-17 13:33:35.000","ATLAS_Bot1","",""
"71266","SN 2020aafx","05:45:48.474","+09:30:07.24","SN Ia","0.05","","","ZTF, ATLAS, Fink","ZTF, ATLAS","None","ATLAS; ZTF","ZTF20acpmxdg","ATLAS1 - ACAM1, P48 - ZTF-Cam","LT - SPRAT","1","1","","19.52","g-ZTF","2020-11-11 10:06:14.400","ZTF_Bot1","",""
"71242","SN 2020aaez","01:37:54.851","+30:06:24.85","SN Ia","0.07135","WISEA J013754.86+300624.3","0.071354","ALeRCE, ZTF, ATLAS","ZTF, ATLAS","Global SN Project, ZTF","ATLAS; ZTF","ZTF20acqzpta","ATLAS1 - ACAM1, P48 - ZTF-Cam","FTN - FLOYDS-N, P60 - SEDM","1","1","","20.4325","g-ZTF","2020-11-15 05:10:58.996","ALeRCE","",""
"71237","SN 2020aaeu","00:27:20.370","+39:29:51.99","SN Ia","0.07","SDSS J002720.81+392953.0","0.078","ALeRCE, ATLAS, ZTF, Fink, Pan-STARRS1","ZTF, ATLAS, Pan-STARRS1","ZTF","ATLAS; Pan-STARRS1; ZTF","ZTF20acrdemq","ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","20.9082","g-ZTF","2020-11-15 04:53:28.000","ALeRCE","",""
"71207","SN 2020aadq","12:19:17.436","+46:22:20.81","SN Ia","0.1","","","ZTF, Fink","ZTF","ZTF","ZTF","ZTF20acqvgav","P48 - ZTF-Cam","P60 - SEDM","1","1","","20.25","g-ZTF","2020-11-12 12:41:25.728","ZTF_AMPEL_COMPLETE","",""
"71164","SN 2020aabz","02:54:59.040","+04:03:37.01","SN Ia","0.0241","","","ZTF, ATLAS, Fink, Pan-STARRS1, GaiaAlerts","ZTF, ATLAS, Pan-STARRS1, GaiaAlerts","ePESSTO+, ZTF","ATLAS; GaiaAlerts; Pan-STARRS1; ZTF","ZTF20acqzjqz","ATLAS1 - ACAM1, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1","ESO-NTT - EFOSC2-NTT, P60 - SEDM","1","1","","19.79","g-ZTF","2020-11-16 07:39:21.600","ZTF_Bot1","",""
"71162","SN 2020aabx","08:36:32.885","+31:08:32.31","SN Ia","0.088","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF20acphcdv","ATLAS1 - ACAM1, P48 - ZTF-Cam","P60 - SEDM","1","1","","18.63","g-ZTF","2020-11-12 10:42:14.400","ZTF_Bot1","",""
"71147","SN 2020aabj","06:57:49.261","+15:26:38.02","SN Ia","0.065","","","ZTF, Fink, ATLAS","ZTF, ATLAS","ZTF, REFITT","ATLAS; ZTF","ZTF20acphccy","ATLAS1 - ACAM1, P48 - ZTF-Cam","P60 - SEDM, SOAR - Goodman","1","1","","20.16","r-ZTF","2020-11-02 10:56:38.400","ZTF_Bot1","",""
"71081","SN 2020zyv","12:59:40.171","+30:50:00.41","SN Ia","0.06785","2MASX J12594059+3050045","0.067807","ALeRCE, ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF20acrbpqd","ATLAS1 - ACAM1, P48 - ZTF-Cam","P60 - SEDM","1","1","","18.6925","g-ZTF","2020-11-16 11:42:58.000","ALeRCE","",""
"71013","SN 2020zwg","00:08:19.396","+45:23:33.25","SN Ia","0.09","","","ZTF","ZTF","ZTF","ZTF","ZTF20acpklpq","P48 - ZTF-Cam","P60 - SEDM","1","1","","19.25","r-ZTF","2020-11-14 05:17:04.416","ZTF_AMPEL_COMPLETE","",""
"71011","SN 2020zwe","23:30:16.517","-12:40:04.64","SN Ia","0.08","","","ZTF, ATLAS","ZTF, ATLAS","ePESSTO+, ZTF","ATLAS; ZTF","ZTF20acpprmy","ATLAS1 - ACAM1, P48 - ZTF-Cam","ESO-NTT - EFOSC2-NTT, P60 - SEDM","1","1","","19.46","g-ZTF","2020-11-11 05:02:55.104","ZTF_AMPEL_COMPLETE","",""
"71005","SN 2020zvy","22:01:01.570","-01:09:04.79","SN Ia","0.04","","","ZTF, GaiaAlerts","ZTF, GaiaAlerts","None, ZTF","GaiaAlerts; ZTF","ZTF20acpjcoe","Gaia - Gaia-photometric, P48 - ZTF-Cam","Other - Other, P60 - SEDM","1","1","","19.39","r-ZTF","2020-11-11 03:04:20.064","ZTF_AMPEL_COMPLETE","",""
"70917","SN 2020zsp","11:03:11.404","+41:42:23.28","SN Ia","0.030791","CGCG 213-021","0.030791","ALeRCE, ZTF, Fink, ATLAS, Pan-STARRS1","ZTF, ATLAS, Pan-STARRS1","ZTF","ATLAS; Pan-STARRS1; ZTF","ZTF20acquetr","ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1","LT - SPRAT","1","1","","19.4876","r-ZTF","2020-11-12 10:22:15.997","ALeRCE","",""
"70863","SN 2020zqo","04:02:55.180","-31:20:16.62","SN Ia","0.06","WISEA J040255.26-312018.9","0.059658","ASAS-SN, ATLAS, GaiaAlerts","ASAS-SN, ATLAS, GaiaAlerts","ePESSTO+","ASAS-SN; ATLAS; GaiaAlerts","ASASSN-20od","ASASSN-3 - Paczynski, ATLAS1 - ACAM1, Gaia - Gaia-photometric","ESO-NTT - EFOSC2-NTT","1","1","","18.2","g-Sloan","2020-11-13 04:04:48.000","Stanek","",""
"70846","SN 2020zpx","02:51:33.947","+13:01:17.72","SN Ia","0.08","WISEA J025133.95+130120.8","","ALeRCE, Pan-STARRS1, ZTF, Fink, ATLAS","ZTF, Pan-STARRS1, ATLAS","ZTF","ATLAS; Pan-STARRS1; ZTF","ZTF20acqlfwb","ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","20.5777","r-ZTF","2020-11-14 07:36:57.001","ALeRCE","",""
"70832","SN 2020zpj","22:43:38.633","-14:04:04.47","SN Ia","0.1","WISEA J224338.65-140405.1","","ALeRCE, ZTF","ZTF","ePESSTO+","ZTF","ZTF20acqjmzk","P48 - ZTF-Cam","ESO-NTT - EFOSC2-NTT","1","1","","20.1343","g-ZTF","2020-11-12 04:18:32.999","ALeRCE","",""
"70831","SN 2020zpi","02:40:20.450","-01:26:48.70","SN Ia","0.03726","CGCG 388-092","0.037056","ALeRCE, ZTF, ATLAS, Fink, GaiaAlerts","ZTF, ATLAS, GaiaAlerts","ePESSTO+, ZTF","ATLAS; GaiaAlerts; ZTF","ZTF20acqksdi","ATLAS1 - ACAM1, Gaia - Gaia-photometric, P48 - ZTF-Cam","ESO-NTT - EFOSC2-NTT, P60 - SEDM","1","1","","20.4511","r-ZTF","2020-11-12 07:35:24.000","ALeRCE","",""
"70829","SN 2020zpg","04:38:12.170","-25:36:52.90","SN Ia","0.08","WISEA J043812.45-253652.9","","ALeRCE, ATLAS, ZTF","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF20acptdpf","ATLAS1 - ACAM1, P48 - ZTF-Cam","P60 - SEDM","1","1","","18.948","r-ZTF","2020-11-12 08:02:06.003","ALeRCE","",""
"70828","SN 2020zpf","23:12:40.484","-11:56:02.05","SN Ia","0.1","WISEA J231240.50-115602.4","","ALeRCE, ZTF, Pan-STARRS1, ATLAS","ZTF, Pan-STARRS1, ATLAS","ePESSTO+","ATLAS; Pan-STARRS1; ZTF","ZTF20acppsay","ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1","ESO-NTT - EFOSC2-NTT","1","1","","19.6274","g-ZTF","2020-11-12 04:08:29.003","ALeRCE","",""
"70827","SN 2020zpe","04:56:03.780","-25:09:04.00","SN Ia","0.06","WISEA J045603.47-250905.2","","ALeRCE, ATLAS, ZTF, Fink, GaiaAlerts","ZTF, ATLAS, GaiaAlerts","ePESSTO+","ATLAS; GaiaAlerts; ZTF","ZTF20acqelhh","ATLAS1 - ACAM1, Gaia - Gaia-photometric, P48 - ZTF-Cam","ESO-NTT - EFOSC2-NTT","1","1","","19.9135","r-ZTF","2020-11-12 09:33:19.002","ALeRCE","",""
"70780","SN 2020znj","07:12:24.060","+15:35:30.44","SN Ia","0.0384","","","ZTF, GaiaAlerts, Fink","ZTF, GaiaAlerts","ZTF","GaiaAlerts; ZTF","ZTF20acpvxmk","Gaia - Gaia-photometric, P48 - ZTF-Cam","Keck1 - LRIS","1","1","","20.3899","g-ZTF","2020-11-10 10:32:57.120","ZTF_CLU_PUBLIC","",""
