"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Ext. catalog/s"
"64540","SN 2020qpy","01:11:14.061","-02:05:29.67","SN Ia","0.072","SDSS J011114.23-020529.7","0.067","ALeRCE, ZTF, Pan-STARRS1, ATLAS","ZTF, Pan-STARRS1, ATLAS","ZTF","ATLAS; Pan-STARRS1; ZTF","ZTF20abpyplw","ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","19.833","r-ZTF","2020-08-01 11:31:49.999","ALeRCE","",""
"64486","SN 2020qnz","20:44:50.825","-07:04:57.57","SN Ia","0.06624","","","ZTF, ATLAS, Pan-STARRS1","ZTF, ATLAS, Pan-STARRS1","ZTF","ATLAS; Pan-STARRS1; ZTF","ZTF20abpuijn","ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","20.14","g-ZTF","2020-07-27 09:03:25.632","ZTF_AMPEL_COMPLETE","",""
"64472","SN 2020qnl","01:52:51.649","+51:05:45.97","SN Ia","0.078","","","ZTF","ZTF","ZTF","ZTF","ZTF20abodgpt","P48 - ZTF-Cam","P60 - SEDM","1","1","","20.24","g-ZTF","2020-07-23 10:16:19.200","ZTF_Bot1","",""
"64460","SN 2020qmz","03:43:56.373","-20:31:40.39","SN Ia","0.0405","WISEA J034356.16-203146.4","0.040498","ASAS-SN, ATLAS, ZTF, Pan-STARRS1","ASAS-SN, ATLAS, ZTF, Pan-STARRS1","ZTF","ASAS-SN; ATLAS; Pan-STARRS1; ZTF","ASASSN-20jj","ASASSN-5 - Payne-Gaposchkin, ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1","P200 - DBSP","1","1","","17.2","g-Sloan","2020-07-29 02:09:36.000","Stanek","",""
"64442","SN 2020qmh","00:02:06.418","-05:16:50.48","SN Ia","0.082","","","ZTF, ATLAS, Pan-STARRS1","ZTF, ATLAS, Pan-STARRS1","ZTF","ATLAS; Pan-STARRS1; ZTF","ZTF20abowpvf","ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","18.99","r-ZTF","2020-07-30 10:31:41.088","ZTF_AMPEL_COMPLETE","",""
"64426","SN 2020qlr","17:28:52.900","+57:55:05.23","SN Ia","0.05","SDSS J172853.26+575503.7","0.087","ALeRCE, ZTF, ATLAS, Pan-STARRS1, GaiaAlerts","ZTF, ATLAS, Pan-STARRS1, GaiaAlerts","ZTF","ATLAS; GaiaAlerts; Pan-STARRS1; ZTF","ZTF20abpeyat","ATLAS1 - ACAM1, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","19.5346","r-ZTF","2020-07-29 03:51:23.996","ALeRCE","",""
"64422","SN 2020qln","01:14:04.286","-01:44:27.35","SN Ia","0.016","","","ATLAS, Pan-STARRS1, ZTF","ATLAS, Pan-STARRS1, ZTF","TCD, None","ATLAS; Pan-STARRS1; ZTF","ATLAS20uuo","ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1","LT - SPRAT, NOT - ALFOSC","1","1","","18.777","cyan-ATLAS","2020-07-28 12:34:33.600","ATLAS_Bot1","",""
"64412","SN 2020qld","19:09:14.902","+41:03:10.81","SN Ia","0.055","","","ZTF","ZTF","TCD","ZTF","ZTF20abpglei","P48 - ZTF-Cam","LT - SPRAT","1","1","","20.35","g-ZTF","2020-07-26 09:39:52.416","ZTF_AMPEL_COMPLETE","",""
"64406","SN 2020qkx","00:22:30.451","+26:42:08.51","SN Ia","0.127","","","SGLF, ZTF, ATLAS, YSE, Pan-STARRS1","ZTF, ATLAS, Pan-STARRS1","UCSC","ATLAS; Pan-STARRS1; ZTF","ZTF20abnwldu","ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1","Lick-3m - KAST","1","1","","21.233","g-ZTF","2020-07-21 10:50:58.000","Perez-Fournon","",""
"64405","SN 2020qkw","16:00:01.835","+37:49:29.34","SN Ia","0.075","","","ATLAS, ZTF","ATLAS, ZTF","ZTF","ATLAS; ZTF","ATLAS20uuk","ATLAS1 - ACAM1, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.235","orange-ATLAS","2020-07-28 07:36:28.800","ATLAS_Bot1","",""
"64381","SN 2020qjy","15:32:43.150","+27:31:18.77","SN Ia","0.0678","","","ZTF, ATLAS, GaiaAlerts","ZTF, ATLAS, GaiaAlerts","ZTF","ATLAS; GaiaAlerts; ZTF","ZTF20aboytzr","ATLAS1 - ACAM1, Gaia - Gaia-photometric, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.03","r-ZTF","2020-07-27 04:11:59.000","ZTF_Bot1","",""
"64356","SN 2020qiz","05:07:15.710","+65:33:07.74","SN Ia","0.07","","","GaiaAlerts, ZTF","GaiaAlerts, ZTF","ZTF","GaiaAlerts; ZTF","Gaia20dla","Gaia - Gaia-photometric, P48 - ZTF-Cam","P200 - DBSP","1","1","","18.76","G-Gaia","2020-07-25 19:03:21.600","Gaia_Bot1","",""
"64342","SN 2020qil","15:36:22.476","+27:11:46.38","SN Ia","0.078","","","ZTF, Pan-STARRS1","ZTF, Pan-STARRS1","ZTF","Pan-STARRS1; ZTF","ZTF20aboyujf","P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","19.44","r-ZTF","2020-07-27 04:12:25.056","ZTF_AMPEL_COMPLETE","",""
"64332","SN 2020qic","00:15:05.600","+43:20:35.84","SN Ia","0.048","","","SGLF, ZTF, ATLAS, GaiaAlerts, Pan-STARRS1","ZTF, ATLAS, GaiaAlerts, Pan-STARRS1","SIRAH","ATLAS; GaiaAlerts; Pan-STARRS1; ZTF","ZTF20aboquuv","ATLAS1 - ACAM1, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1","Lick-3m - KAST, LT - SPRAT","1","1","","21.028","g-ZTF","2020-07-24 11:18:30.000","Perez-Fournon","",""
"64292","SN 2020qgq","01:08:51.340","+17:03:09.25","SN Ia","0.036","","","GOTO, GaiaAlerts, ATLAS","GOTO, GaiaAlerts, ATLAS","TCD","ATLAS; GaiaAlerts; GOTO","GOTO20auq","ATLAS1 - ACAM1, Gaia - Gaia-photometric, GOTO-N - GOTO-1","LT - SPRAT","1","1","","17.9","Clear-","2020-07-25 03:06:12.384","GOTO_bot","",""
"64248","SN 2020qey","01:13:51.593","-06:21:31.56","SN Ia","0.1","","","ZTF, ATLAS, Pan-STARRS1","ZTF, ATLAS, Pan-STARRS1","ZTF","ATLAS; Pan-STARRS1; ZTF","ZTF20abmsxxr","ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","20.37","r-ZTF","2020-07-18 10:05:09.600","ZTF_AMPEL_COMPLETE","",""
"64241","SN 2020qes","00:13:26.127","-28:01:59.30","SN Ia","0.026","WISEA J001326.15-280159.3 ","0.026095","ASAS-SN, ATLAS","ASAS-SN, ATLAS","UCSC","ASAS-SN; ATLAS","ASASSN-20jb","ASASSN-5 - Payne-Gaposchkin, ATLAS1 - ACAM1","Keck1 - LRIS","1","1","","16.7","g-Sloan","2020-07-24 01:12:00.000","Stanek","",""
"64240","SN 2020qer","16:18:34.980","+60:19:16.39","SN Ia","0.055","","","GOTO, ATLAS, Pan-STARRS1, GaiaAlerts","GOTO, ATLAS, Pan-STARRS1, GaiaAlerts","TCD","ATLAS; GaiaAlerts; GOTO; Pan-STARRS1","GOTO20atn","ATLAS1 - ACAM1, Gaia - Gaia-photometric, GOTO-N - GOTO-1, PS1 - GPC1","LT - SPRAT","1","1","","18.5","Clear-","2020-07-23 21:24:59.904","GOTO_bot","",""
"64211","SN 2020qdo","02:09:12.780","+18:55:55.09","SN Ia","0.011","","","ATLAS, GaiaAlerts, Pan-STARRS1","ATLAS, GaiaAlerts, Pan-STARRS1","TCD","ATLAS; GaiaAlerts; Pan-STARRS1","ATLAS20ugw","ATLAS1 - ACAM1, Gaia - Gaia-photometric, PS1 - GPC1","LT - SPRAT","1","1","","19.038","orange-ATLAS","2020-07-23 13:35:02.400","ATLAS_Bot1","",""
"64208","SN 2020qdl","01:50:43.225","-21:46:21.24","SN Ia","0.02","","","ATLAS, ZTF, Pan-STARRS1","ATLAS, ZTF, Pan-STARRS1","UCSC","ATLAS; Pan-STARRS1; ZTF","ATLAS20ugl","ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1","Lick-3m - KAST","1","1","","17.743","cyan-ATLAS","2020-07-23 13:33:35.000","ATLAS_Bot1","",""
"64205","SN 2020qdi","20:34:05.158","-47:40:57.55","SN Ia","0.065","","","ATLAS","ATLAS","None","ATLAS","ATLAS20ufp","ATLAS1 - ACAM1","ANU-2.3m - WiFeS","1","1","","18.236","cyan-ATLAS","2020-07-23 09:56:09.600","ATLAS_Bot1","",""
"64179","SN 2020qci","22:06:58.764","+13:01:59.99","SN Ia","0.0795","","","ZTF, Pan-STARRS1","ZTF, Pan-STARRS1","ZTF","Pan-STARRS1; ZTF","ZTF20abnmahn","P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","19.83","r-ZTF","2020-07-21 09:26:13.344","ZTF_AMPEL_NEW","",""
"64177","SN 2020qcg","18:48:50.604","+40:14:57.94","SN Ia","0.07","","","ZTF","ZTF","ZTF","ZTF","ZTF20abndzyc","P48 - ZTF-Cam","P60 - SEDM","1","1","","19.85","r-ZTF","2020-07-20 06:49:16.608","ZTF_AMPEL_NEW","",""
"64176","SN 2020qcf","18:09:06.933","+21:46:36.79","SN Ia","0.06","","","ZTF, ATLAS","ZTF, ATLAS","TCD, ZTF","ATLAS; ZTF","ZTF20abndopb","ATLAS1 - ACAM1, P48 - ZTF-Cam","LT - SPRAT, P60 - SEDM","1","1","","19.98","g-ZTF","2020-07-20 08:38:16.224","ZTF_AMPEL_NEW","",""
"64167","SN 2020qbw","19:41:38.461","+42:37:13.25","SN Ia","0.05854","","","ATLAS, ZTF","ATLAS, ZTF","ZTF","ATLAS; ZTF","ATLAS20udm","ATLAS1 - ACAM1, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.187","cyan-ATLAS","2020-07-22 13:16:19.200","ATLAS_Bot1","",""
"64140","SN 2020qax","02:55:51.060","+13:01:29.32","SN Ia","0.075","","","GaiaAlerts, ATLAS, ZTF, Pan-STARRS1","GaiaAlerts, ATLAS, ZTF, Pan-STARRS1","ZTF","ATLAS; GaiaAlerts; Pan-STARRS1; ZTF","Gaia20dir","ATLAS1 - ACAM1, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1","Keck1 - LRIS","1","1","","18.72","G-Gaia","2020-07-20 19:56:38.400","Gaia_Bot1","",""
"64138","SN 2020qav","02:54:39.980","+14:29:54.56","SN Ia","0.044738","","","GaiaAlerts, ATLAS, Pan-STARRS1","GaiaAlerts, ATLAS, Pan-STARRS1","TCD","ATLAS; GaiaAlerts; Pan-STARRS1","Gaia20dio","ATLAS1 - ACAM1, Gaia - Gaia-photometric, PS1 - GPC1","LT - SPRAT","1","1","","18.01","G-Gaia","2020-07-21 01:55:12.000","Gaia_Bot1","",""
"64112","SN 2020pzx","17:49:10.581","+59:44:47.78","SN Ia","0.1","","","SGLF, ZTF, Pan-STARRS1","ZTF, Pan-STARRS1","ZTF","Pan-STARRS1; ZTF","ZTF20abmxstg","P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","20.707","g-ZTF","2020-07-18 08:46:20.000","Perez-Fournon","",""
"64110","SN 2020pzv","22:22:48.230","+23:37:53.28","SN Ia","0.074","","","ATLAS, ZTF","ATLAS, ZTF","ZTF","ATLAS; ZTF","ATLAS20twy","ATLAS1 - ACAM1, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.674","cyan-ATLAS","2020-07-21 11:29:45.600","ATLAS_Bot1","",""
"64087","SN 2020pyy","00:07:18.537","+17:04:37.59","SN Ia","0.114","","","YSE, ATLAS, Pan-STARRS1","Pan-STARRS1, ATLAS","UCSC","ATLAS; Pan-STARRS1","PS20gcz","ATLAS1 - ACAM1, PS1 - GPC1","Keck1 - LRIS","1","1","","20.29","g-Sloan","2020-07-19 13:59:31.200","YSE_Bot1","",""
"64072","SN 2020pyj","21:01:45.432","-17:34:32.75","SN Ia","0.082","","","Pan-STARRS1, ZTF, ATLAS","Pan-STARRS1, ZTF, ATLAS","ZTF","ATLAS; Pan-STARRS1; ZTF","PS20gco","ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","20.78","w-PS1","2020-07-18 10:58:04.800","PS1_Bot1","",""
"64068","SN 2020pyf","15:49:50.386","+27:04:40.10","SN Ia","0.073","","","ATLAS, YSE, Pan-STARRS1, ZTF","ATLAS, Pan-STARRS1, ZTF","UCSC","ATLAS; Pan-STARRS1; ZTF","ATLAS20tsv","ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1","Lick-3m - KAST","1","1","","18.479","cyan-ATLAS","2020-07-21 08:44:09.600","ATLAS_Bot1","",""
"64061","SN 2020pxy","22:19:30.196","-03:30:47.46","SN Ia","0.09","","","ATLAS, ZTF, Pan-STARRS1","ATLAS, ZTF, Pan-STARRS1","ZTF","ATLAS; Pan-STARRS1; ZTF","ATLAS20tqj","ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","19.007","cyan-ATLAS","2020-07-20 11:49:55.200","ATLAS_Bot1","",""
"64024","SN 2020pwn","16:03:04.126","+19:10:56.54","SN Ia","0.04614","","","ZTF","ZTF","ZTF","ZTF","ZTF18abbikrz","P48 - ZTF-Cam","P60 - SEDM","1","1","","19.17","g-ZTF","2020-07-18 06:08:28.032","ZTF_AMPEL_NEW","",""
"64020","SN 2020pwj","00:42:32.460","+15:15:21.42","SN Ia","0.0828","","","Pan-STARRS1, ATLAS, GaiaAlerts, ZTF","Pan-STARRS1, ATLAS, GaiaAlerts, ZTF","TCD, ZTF","ATLAS; GaiaAlerts; Pan-STARRS1; ZTF","PS20gce","ATLAS1 - ACAM1, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1","LT - SPRAT, P60 - SEDM","1","1","","19.51","w-PS1","2020-07-18 12:43:12.000","PS2_Bot1","",""
"63971","SN 2020pun","17:10:12.285","+55:38:38.54","SN Ia","0.09","WISEA J171012.16+553839.7","","ALeRCE, ZTF","ZTF","ZTF","ZTF","ZTF20abmxovj","P48 - ZTF-Cam","P60 - SEDM","1","1","","19.5999","r-ZTF","2020-07-20 06:26:23.004","ALeRCE","",""
"63941","SN 2020ptj","14:32:13.757","+28:36:04.30","SN Ia","0.03112","","","ZTF","ZTF","ZTF","ZTF","ZTF20abmoans","P48 - ZTF-Cam","P60 - SEDM","1","1","","18.8","g-ZTF","2020-07-19 04:54:31.392","ZTF_AMPEL_NEW","",""
"63927","SN 2020psv","00:21:17.970","+21:04:15.70","SN Ia","0.0934","SDSS J002118.18+210414.2","0.0934577","SGLF, ZTF, YSE, ATLAS, Pan-STARRS1","ZTF, Pan-STARRS1, ATLAS","UCSC, ZTF","ATLAS; Pan-STARRS1; ZTF","ZTF20abmdfcy","ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1","Keck1 - LRIS, P60 - SEDM","1","1","","20.614","r-ZTF","2020-07-16 10:37:02.000","Perez-Fournon","",""
"63925","SN 2020pst","01:13:12.040","+02:17:01.82","SN Ia","0.046","UGC 768 NOTES01","0.046035","SIRAH, ZTF, ATLAS, YSE, GaiaAlerts, Pan-STARRS1","ZTF, ATLAS, Pan-STARRS1, GaiaAlerts","SIRAH, ZTF","ATLAS; GaiaAlerts; Pan-STARRS1; SIRAH; ZTF","ZTF20abmudrv","ATLAS1 - ACAM1, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM, SALT - RSS","1","1","","20.954","g-ZTF","2020-07-17 11:01:55.000","Perez-Fournon","",""
"63885","SN 2020prg","00:50:22.730","-20:12:56.05","SN Ia","0.08","","","ATLAS, ZTF, GaiaAlerts, Pan-STARRS1, YSE","ATLAS, ZTF, GaiaAlerts, Pan-STARRS1","ZTF","ATLAS; GaiaAlerts; Pan-STARRS1; ZTF","ATLAS20syy","ATLAS1 - ACAM1, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","18.697","orange-ATLAS","2020-07-17 13:33:35.000","ATLAS_Bot1","",""
"63883","SN 2020pre","23:41:23.681","+34:30:23.59","SN Ia","0.055174","","","ZTF","ZTF","ZTF","ZTF","ZTF20abmbycd","P48 - ZTF-Cam","P60 - SEDM","1","1","","19.17","r-ZTF","2020-07-19 09:47:06.144","ZTF_AMPEL_NEW","",""
"63881","SN 2020prc","02:38:17.339","+41:27:00.08","SN Ia","0.09","","","ZTF","ZTF","ZTF","ZTF","ZTF20abmectx","P48 - ZTF-Cam","P60 - SEDM","1","1","","19.05","g-ZTF","2020-07-16 11:23:32.352","ZTF_AMPEL_NEW","",""
"63870","SN 2020pqr","01:16:54.274","-15:31:10.81","SN Ia","0.107","WISEA J011654.14-153112.2","","ALeRCE, ATLAS, ZTF, Pan-STARRS1","ZTF, ATLAS, Pan-STARRS1","ZTF","ATLAS; Pan-STARRS1; ZTF","ZTF20abmsqaa","ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","19.8381","r-ZTF","2020-07-18 10:04:30.003","ALeRCE","",""
"63855","SN 2020pqc","16:37:08.936","-01:00:30.69","SN Ia","0.057","","","Pan-STARRS1, ATLAS, ZTF","Pan-STARRS1, ATLAS, ZTF","TCD","ATLAS; Pan-STARRS1; ZTF","PS20fza","ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1","LT - SPRAT","1","1","","20.29","w-PS1","2020-07-17 07:35:02.400","PS1_Bot1","",""
"63831","SN 2020ppe","00:39:35.970","+06:39:50.83","SN Ia","0.0388","","","ZTF, ATLAS, YSE, GaiaAlerts, Pan-STARRS1","ZTF, ATLAS, Pan-STARRS1, GaiaAlerts","ZTF","ATLAS; GaiaAlerts; Pan-STARRS1; ZTF","ZTF20ablxtlp","ATLAS1 - ACAM1, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","19.81","g-ZTF","2020-07-15 11:03:01.152","ZTF_AMPEL_NEW","",""
"63830","SN 2020ppd","22:35:42.910","-16:35:48.59","SN Ia","0.061","","","ZTF, ATLAS","ZTF, ATLAS","TCD","ATLAS; ZTF","ZTF20ablvukx","ATLAS1 - ACAM1, P48 - ZTF-Cam","LT - SPRAT","1","1","","19.76","r-ZTF","2020-07-15 08:36:48.960","ZTF_AMPEL_NEW","",""
"63829","SN 2020ppc","20:45:17.061","+07:06:47.83","SN Ia","0.1","","","ZTF","ZTF","ZTF","ZTF","ZTF20abmarcv","P48 - ZTF-Cam","P60 - SEDM","1","1","","20.26","g-ZTF","2020-07-13 08:04:20.640","ZTF_AMPEL_COMPLETE","",""
"63822","SN 2020pow","18:44:24.626","+22:13:05.91","SN Ia","0.076","","","ZTF","ZTF","ZTF","ZTF","ZTF20abkgypx","P48 - ZTF-Cam","P60 - SEDM","1","1","","20.26","r-ZTF","2020-07-10 07:59:31.200","ZTF_Bot1","",""
"63789","SN 2020pnp","17:49:56.341","+44:39:28.19","SN Ia","0.074","","","ZTF, Pan-STARRS1","ZTF, Pan-STARRS1","ZTF","Pan-STARRS1; ZTF","ZTF20abkzhpk","P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","20.44","r-ZTF","2020-07-11 06:21:23.040","ZTF_AMPEL_COMPLETE","",""
"63774","SN 2020pna","23:58:09.542","-19:30:51.38","SN Ia","0.03","WISEA J235809.73-193051.3","0.030141","ALeRCE, ATLAS, ZTF, Pan-STARRS1","ZTF, ATLAS, Pan-STARRS1","TCD","ATLAS; Pan-STARRS1; ZTF","ZTF20abmcxct","ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1","LT - SPRAT","1","1","","18.0862","r-ZTF","2020-07-16 10:31:38.004","ALeRCE","",""
"63772","SN 2020pmy","00:31:25.710","-12:27:24.48","SN Ia","0.07","WISEA J003125.47-122723.0","","ALeRCE, ZTF, ATLAS, Pan-STARRS1, GaiaAlerts","ZTF, ATLAS, Pan-STARRS1, GaiaAlerts","ZTF","ATLAS; GaiaAlerts; Pan-STARRS1; ZTF","ZTF20abmcwtd","ATLAS1 - ACAM1, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","18.8808","r-ZTF","2020-07-16 10:32:19.000","ALeRCE","",""
"63756","SN 2020pmi","21:23:30.186","-07:40:43.94","SN Ia","0.06","WISEA J212329.69-074039.2","0.061619","ALeRCE, Pan-STARRS1, ZTF, ATLAS","ZTF, Pan-STARRS1, ATLAS","ZTF","ATLAS; Pan-STARRS1; ZTF","ZTF20abmapla","ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","19.925","g-ZTF","2020-07-16 08:32:04.004","ALeRCE","",""
"63753","SN 2020pmf","00:52:37.940","-09:13:34.86","SN Ia","0.074","","","GOTO, ATLAS, ZTF, Pan-STARRS1, GaiaAlerts","GOTO, ATLAS, ZTF, Pan-STARRS1, GaiaAlerts","GOTO","ATLAS; GaiaAlerts; GOTO; Pan-STARRS1; ZTF","GOTO20akm","ATLAS1 - ACAM1, Gaia - Gaia-photometric, GOTO-N - GOTO-1, P48 - ZTF-Cam, PS1 - GPC1","LT - SPRAT","1","1","","18.7","Clear-","2020-07-16 04:06:16.128","GOTO_bot","",""
"63725","SN 2020pld","22:19:09.689","+05:33:31.76","SN Ia","0.08","","","ZTF","ZTF","ZTF","ZTF","ZTF20ablkswc","P48 - ZTF-Cam","P60 - SEDM","1","1","","19.69","r-ZTF","2020-07-13 09:09:07.776","ZTF_AMPEL_NEW","",""
"63703","SN 2020pkj","21:54:23.065","+15:09:24.89","SN Ia","0.024534","","","ZTF, Pan-STARRS1, ATLAS","ZTF, Pan-STARRS1, ATLAS","UCSC, ZTF","ATLAS; Pan-STARRS1; ZTF","ZTF19aanyuyh","ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1","Lick-3m - KAST, LT - SPRAT","1","1","","19.22","r-ZTF","2020-07-15 08:34:03.936","ZTF_AMPEL_NEW","",""
"63702","SN 2020pki","21:12:24.304","+13:00:17.57","SN Ia","0.028","","","ZTF, YSE","ZTF, Pan-STARRS1","UCSC","Pan-STARRS1; ZTF","ZTF19aaarhtg","P48 - ZTF-Cam, PS1 - GPC1","Lick-3m - KAST","1","1","","18.4","r-ZTF","2020-07-15 08:32:41.856","ZTF_AMPEL_NEW","",""
